"cell_id","group"
"admniieo-1","CNT"
"admnjhcp-1","CNT"
"admnnhnf-1","CNT"
"admnolch-1","PTS1"
"admoeknj-1","IntX"
"admojjdm-1","PTS2weak"
"admokllf-1","PTS2"
"admpiejp-1","PTS2"
"admppcjn-1","PTS2"
"adnagcej-1","PTS3"
"adnbcmaa-1","PTS3"
"adnbiegp-1","PTS2"
"adncbkmp-1","PTS2"
"adncdofn-1","PTS2"
"adncfcpb-1","PTS2"
"adncnpoe-1","PTS2weak"
"adncpfmm-1","PTS2"
"adndbhfe-1","PTS2"
"adndjjce-1","PTS2"
"adndjmbb-1","PTS2"
"adndjmon-1","PTS2"
"adndplei-1","PTS2"
"adneihhe-1","EC1"
"adneniml-1","PTS2"
"adnfbpni-1","EC1"
"adnffioc-1","PTS2"
"adnfiaoe-1","PTS2"
"adnfingb-1","PTS2"
"adnfkefi-1","PTS2"
"adnfkoil-1","PTS2"
"adngkall-1","PTS2"
"adniajea-1","PTS2"
"adnidckp-1","PTS2"
"adnihapd-1","PTS2"
"adnijbdm-1","PTS2"
"adnijkgc-1","PTS2"
"adnjfnnk-1","PTS2"
"adnjiila-1","PTS2"
"adnkklfc-1","PTS2"
"adnlgkhf-1","PTS2"
"adnmhenb-1","PTS2"
"adnmigck-1","PTS2"
"adnminmp-1","PTS2"
"adnmllmf-1","PTS2"
"adnnlbkd-1","PTS2"
"adnnllge-1","PTS2"
"adnobeia-1","PTS2"
"adnoihgg-1","PTS2"
"adnojkfc-1","PTS3"
"adnoljpf-1","PTS2"
"adnongnk-1","PTS3"
"adnpiffe-1","PTS2"
"adnpmpan-1","PTS3"
"adnpncdk-1","PTS2"
"adoaboah-1","PTS2"
"adoaclni-1","PTS2"
"adoalfdf-1","PTS3"
"adobgpnn-1","PTS2"
"adocaaib-1","EC1"
"adocbjbj-1","PTS2"
"adocifnb-1","EC1"
"adocnpco-1","PTS2"
"adocohbb-1","PTS2"
"adocoika-1","PTS2"
"adodadne-1","PTS3"
"adodbflf-1","PTS3"
"adodhbnb-1","PTS3"
"adoflhlc-1","PTS3"
"adofmfip-1","PTS3"
"adogdpkk-1","PTS3"
"adoghobm-1","PTS3"
"adogiblh-1","PTS3"
"adogkjdb-1","PTS3"
"adognnmk-1","PTS2"
"adohcelg-1","EC1"
"adohglip-1","PTS2"
"adohjbih-1","PTS2"
"adohknpf-1","PTS2"
"adoidlgb-1","PTS2"
"adojaaai-1","PTS2"
"adojadne-1","PTS2"
"adojdhfd-1","PTS2"
"adojkggb-1","PTS2"
"adokeneo-1","PTS2"
"adokfdck-1","PTS2"
"adokhlhj-1","PTS2"
"adokmcgp-1","IMM"
"adoknmeh-1","PTS3"
"adolafao-1","PTS2"
"adolcbie-1","PTS2"
"adomfmlo-1","PTS2"
"adomgcki-1","PTS2"
"adomkafd-1","PTS2"
"adommdbb-1","PTS2"
"adonbbip-1","PTS2"
"adonjmij-1","PTS2"
"adoodpmo-1","PTS2"
"adoofodm-1","PTS2"
"adoomdih-1","PTS2"
"adoopjdc-1","PTS2"
"adopgjad-1","PTS2"
"adpadkcj-1","PTS2"
"adpaofdi-1","PTS2"
"adpbdeld-1","PTS2"
"adpbmkfa-1","PTS2"
"adpcbiem-1","PTS2"
"adpcfdkb-1","PTS2"
"adpcgnak-1","PTS2"
"adpcifmg-1","PTS2"
"adpcijbc-1","PTS2"
"adpdbkdm-1","PTS2"
"adpdehmk-1","PTS2"
"adpdjdai-1","PTS2"
"adpdpcpj-1","PTS3"
"adpemlic-1","PTS2"
"adpenhgd-1","PTS2"
"adpeongk-1","PTS2"
"adpfjfei-1","PTS2"
"adpflfpj-1","PTS2"
"adpfljaa-1","PTS3"
"adpgfkah-1","PTS2"
"adpgpjmi-1","PTS2"
"adpibpea-1","PTS2"
"adpieknj-1","PTS2"
"adpiglhh-1","PTS2"
"adpikidg-1","PTS2"
"adpipgmj-1","PTS2"
"adpkajlf-1","PTS2"
"adpkfinf-1","PTS2"
"adpkmokl-1","PTS2"
"adplfgck-1","PTS2"
"adpliklb-1","PTS2"
"adplkcnk-1","PTS3"
"adplkglm-1","PTS2"
"adplnfjp-1","PTS2"
"adpnlhle-1","PTS2"
"adppinha-1","PTS2"
"adpppipc-1","PTS2"
"aeaamnkp-1","PTS2"
"aeaaopln-1","PTS2"
"aeabcnah-1","PTS2"
"aeaboeom-1","PTS2"
"aeabohjp-1","PTS2"
"aeacciie-1","PTS2"
"aeadaean-1","PTS2"
"aeadalof-1","PTS2"
"aeadckcn-1","PTS2"
"aeadcmil-1","PTS2"
"aeadneof-1","PTS2"
"aeadoock-1","PTS2"
"aeaeacpm-1","PTS2"
"aeaeogop-1","PTS2"
"aeaephla-1","PTS2"
"aeafbchf-1","PTS2"
"aeafenfk-1","PTS2"
"aeafhjfl-1","PTS2"
"aeafiafl-1","PTS2"
"aeafinpm-1","PTS2"
"aeagjknh-1","PTS2"
"aeagodfl-1","PTS2"
"aeahhbmh-1","PTS2"
"aeahhgpd-1","PTS2"
"aeahnnhd-1","PTS2"
"aeaidjpn-1","PTS2"
"aeaihage-1","PTS2"
"aeajdihf-1","PTS2"
"aeajhhlo-1","PTS2"
"aeajhigc-1","PTS2"
"aeakflbh-1","PTS2"
"aeakijlc-1","PTS2weak"
"aeakpemm-1","PTS2"
"aealblof-1","PTS2"
"aealbnel-1","PTS2"
"aealjldp-1","PTS2"
"aeamagej-1","PTS2"
"aeamdnnb-1","PTS2"
"aeamfdep-1","PTS2"
"aeamgimg-1","PTS2"
"aeamidpm-1","PTS1"
"aeampobj-1","PTS2"
"aeanecpb-1","PTS2"
"aeangnei-1","PTS2"
"aeankmlc-1","PTS2"
"aeaokkap-1","PTS2"
"aeapaagi-1","PTS2"
"aeapehmh-1","IntX"
"aeapnfgb-1","PTS2"
"aebabehp-1","PTS2"
"aebafdhf-1","CNT"
"aebalfbd-1","PTS2"
"aebamdfa-1","PTS2"
"aebbhhbl-1","PTS2"
"aebbinhe-1","PTS2"
"aebboajd-1","PTS2"
"aebcapil-1","PTS2"
"aebcbcgg-1","PTS2"
"aebcdelf-1","PTS2"
"aebcgjce-1","PTS2"
"aebecjoo-1","PTS2weak"
"aebelknd-1","PTS2"
"aebenllb-1","PTS2"
"aebfbncp-1","PTS2"
"aebfgjkj-1","PTS2"
"aebgegae-1","PTS2"
"aebggpdk-1","PTS2"
"aebghfji-1","PTS2"
"aebhhgha-1","PTS2"
"aebhpnab-1","PTS2"
"aebiabge-1","PTS2"
"aebiilhn-1","PTS2"
"aebjchfc-1","PTS2"
"aebjdkhg-1","PTS2"
"aebjmbeb-1","PTS2"
"aebkofpn-1","PTS2"
"aeblodjm-1","PTS2"
"aebmchfe-1","PTS2"
"aebmmied-1","PTS2"
"aebngcbb-1","PTS2"
"aebnibdd-1","PTS2"
"aebnmjel-1","PTS2"
"aebolaci-1","PTS2"
"aebpendp-1","PTS2"
"aebpkfmk-1","PTS2"
"aebpkpda-1","PTS2"
"aecaajkf-1","PTS2"
"aecadimi-1","PTS2"
"aecbeaep-1","PTS2"
"aecbmlgc-1","PTS2"
"aeccfoln-1","PTS2"
"aecchlei-1","PTS2"
"aeccjcha-1","PTS2"
"aecdeemk-1","PTS2"
"aecdolkf-1","PTS2"
"aececdcc-1","PTS2"
"aecehnen-1","PTS2"
"aeceifcf-1","PTS2"
"aeceobjp-1","PTS2"
"aeceoinm-1","PTS2"
"aecfhbhi-1","EC1"
"aecgegbi-1","PTS2"
"aecgigpa-1","PTS2"
"aecgiime-1","PTS2"
"aecglibe-1","PTS2"
"aecgnfcg-1","PTS2"
"aecgpago-1","PTS2"
"aechadgi-1","PTS2"
"aechapdd-1","PTS2"
"aechibhb-1","PTS2"
"aechnjbn-1","PTS2"
"aechonch-1","PTS2"
"aeciehag-1","PTS2"
"aecihech-1","PTS2"
"aecikdoi-1","PTS2"
"aecjhenm-1","PTS2"
"aeckbofh-1","PTS2"
"aeckdndh-1","PTS2"
"aeclbagc-1","PTS2"
"aeclbfnf-1","PTS2"
"aeclgckb-1","PTS2"
"aeclghkp-1","PTS2"
"aeclokkd-1","PTS2"
"aeclpjjn-1","PTS2"
"aecmaagk-1","PTS2"
"aecmfamo-1","PTS2"
"aecmhkjj-1","PTS2"
"aecmialc-1","PTS2"
"aecmkegk-1","PTS2"
"aecmnghi-1","PTS2"
"aecndcfn-1","PTS2"
"aecnggec-1","PTS2"
"aecobgdb-1","PTS2"
"aecoidgh-1","PTS2"
"aecoidgn-1","PTS2"
"aecoklbo-1","PTS2"
"aecolehc-1","PTS2"
"aecoljpa-1","PTS2"
"aecopemo-1","PTS2"
"aecpageo-1","PTS2"
"aecplhcg-1","PTS2"
"aecpnkji-1","PTS2"
"aecppmkf-1","PTS2"
"aedaabma-1","PTS2"
"aedabdgm-1","PTS2"
"aedaolbd-1","PTS2"
"aedbdnom-1","PTS2"
"aedbonpe-1","PTS2"
"aedcappe-1","PTS2"
"aedcbfnj-1","PTS2"
"aedcfkce-1","PTS2"
"aedcllke-1","PTS2"
"aedcmcji-1","PTS2"
"aeddlegk-1","IntX"
"aeddmfmb-1","PTS2"
"aedefnim-1","PTS2"
"aedefokd-1","PTS2"
"aedefpnd-1","PTS2"
"aedeofbg-1","PTS2"
"aedfjloc-1","PTS2"
"aedfmill-1","PTS2"
"aedfnjhg-1","PTS2"
"aedgekmi-1","PTS2"
"aedgfond-1","PTS2"
"aedggoca-1","PTS2"
"aedghnhc-1","PTS2"
"aedgiodo-1","PTS2"
"aedhcdli-1","PTS2"
"aedhjhhk-1","PTS2"
"aedhkacc-1","PTS2"
"aedhldoh-1","PTS2"
"aedhmgeg-1","PTS2"
"aedhopnl-1","PTS2"
"aedhpjbj-1","PTS2"
"aedilkmk-1","PTS2"
"aedindph-1","PTS2"
"aedjbicd-1","PTS2"
"aedjllkn-1","PTS2"
"aedkbkmf-1","PTS2"
"aedkepgh-1","PTS2"
"aedkjfcp-1","PTS2"
"aedlcmmh-1","PTS2"
"aedmiilo-1","PTS2"
"aedmikpo-1","PTS2"
"aedmlici-1","PTS2"
"aedndkfj-1","PTS2"
"aedndloj-1","PTS2"
"aednhplj-1","PTS2"
"aednlkgm-1","PTS2"
"aedoannj-1","PTS2"
"aedpaibo-1","PTS2"
"aedpbjbm-1","PTS2"
"aedpmlel-1","PTS2"
"aeeaaaec-1","PTS2"
"aeeaonjg-1","PTS2"
"aeebcdhh-1","PTS2"
"aeechlhm-1","PTS2"
"aeechocg-1","PTS2"
"aeeckkdi-1","PTS2"
"aeedcolf-1","PTS2"
"aeednegi-1","PTS2"
"aeednelo-1","PTS1"
"aeeedkak-1","PTS2"
"aeeeekce-1","PTS2"
"aeeejdmb-1","PTS2"
"aeeepdnk-1","PTS2"
"aeegccoe-1","PTS2weak"
"aeehbooe-1","PTS2"
"aeehkidi-1","PTS2"
"aeeiblmo-1","PTS2"
"aeeicbib-1","TALB"
"aeeidceo-1","CNT"
"aeeienmo-1","PTS2"
"aeeiieph-1","PTS2"
"aeejaioj-1","PTS2"
"aeejlieb-1","PTS2"
"aeelemcp-1","PTS2"
"aeelepil-1","PTS2"
"aeeliheo-1","PTS2"
"aeemmank-1","cPC"
"aeenfhem-1","PTS2"
"aeeogkoa-1","PTS2"
"aeeooimj-1","PTS2"
"aeeoppnb-1","PTS2"
"aeepcfjl-1","PTS2"
"aeepfcbn-1","PTS2"
"aefabdmm-1","IntX"
"aefaddho-1","PTS2"
"aefbkhpm-1","PTS2"
"aefbpolm-1","PTS2"
"aefcdhcc-1","PTS2"
"aefcjodj-1","PTS2"
"aefckecn-1","PTS2"
"aefcmphn-1","PTS2"
"aefcnogp-1","PTS2"
"aefechka-1","PTS2"
"aeffbgph-1","PTS2"
"aeffkeim-1","PTS2"
"aefgcmcj-1","PTS2"
"aefgdikl-1","PTS2"
"aefhgmjn-1","PTS2"
"aefipnek-1","PTS2"
"aefjijjl-1","PTS2"
"aefjkjea-1","PTS2"
"aefjommk-1","PTS2"
"aefkalfe-1","PTS2"
"aefkphkb-1","PTS2"
"aeflgemo-1","PTS2"
"aeflnffj-1","PTS2"
"aeflolgm-1","PTS2"
"aeflombc-1","PTS2weak"
"aefmanhj-1","PTS2"
"aefmjmnn-1","PTS2"
"aefnfajj-1","PTS2"
"aefoenif-1","PTS2"
"aefohenj-1","PTS2"
"aefoljhe-1","IMM"
"aefpbnji-1","PTS2"
"aefpgccl-1","IntX"
"aefpkegb-1","PTS2"
"aefplimd-1","PTS2"
"aefplinc-1","PTS2"
"aefpnkml-1","PTS2"
"aefppdel-1","PTS2"
"aegaahbp-1","PTS2"
"aegabcpj-1","PTS2"
"aegadech-1","PTS2"
"aegahkff-1","PTS2"
"aegaigch-1","PTS2"
"aegakfle-1","PTS2"
"aegbciek-1","PTS2"
"aegcmfac-1","PTS2"
"aegdcige-1","PTS2"
"aegdgeml-1","PTS2"
"aegempdm-1","PTS2"
"aegfclhb-1","PTS2"
"aegfdana-1","PTS2"
"aegfkpci-1","PTS2"
"aegfobmh-1","PTS2"
"aeggccea-1","PTS2"
"aeggdfng-1","PTS2"
"aeggdjnn-1","PTS2"
"aeggecko-1","PTS2"
"aeggejbm-1","ICA"
"aeggkpcl-1","PTS2"
"aegiknog-1","PTS2"
"aegiolac-1","PTS2"
"aegjedcc-1","PTS2"
"aegjicco-1","PTS2"
"aegkcpbe-1","PTS2"
"aegkgbop-1","PTS2"
"aeglhjic-1","PTS2"
"aeglnbkj-1","PTS2"
"aegmfhao-1","PTS2"
"aegmioim-1","PTS2"
"aegmjapf-1","PTS2"
"aegnccgg-1","PTS2"
"aegndobn-1","PTS2"
"aegnmhek-1","PTS2"
"aegnncna-1","PTS2"
"aegohhlg-1","PTS2"
"aegolkcp-1","PTS2"
"aegomfmm-1","PTS2"
"aegopehc-1","CNT"
"aegpbmen-1","PTS1"
"aegpgnmk-1","PTS1"
"aegpklaj-1","PTS2"
"aehbgild-1","PTS1"
"aehbhgcl-1","ICA"
"aehbhoih-1","PTS2"
"aehbifng-1","PTS1"
"aehbijnd-1","PTS2"
"aehbinbg-1","PTS2"
"aehchmon-1","ICA"
"aehcnama-1","CNT"
"aehdcoik-1","CNT"
"aehelnce-1","CNT"
"aehfdgdm-1","ICA"
"aehfifpk-1","PTS2"
"aehfioci-1","PTS2"
"aehfiopi-1","PTS2"
"aehflbik-1","PTS2"
"aehflcaf-1","PTS2"
"aehfoejd-1","PTS2"
"aehgfnlj-1","PTS2"
"aehgjmmd-1","PTS2"
"aehgmocj-1","PTS2"
"aehhofgb-1","PTS2"
"aehibeie-1","PTS2"
"aehiigme-1","PTS2"
"aehjbojd-1","PTS2"
"aehjgnli-1","PTS2"
"aehjhcgg-1","CNT"
"aehjofpj-1","CNT"
"aehkcpkk-1","PTS2"
"aehklppo-1","PTS2"
"aehkmojm-1","CNT"
"aehlaeaf-1","PTS2"
"aehlagce-1","PTS2"
"aehlgiob-1","PTS2"
"aehlihnp-1","PTS2"
"aehlinii-1","PTS2"
"aehllgfb-1","PTS2"
"aehmajdk-1","PTS2"
"aehmenhe-1","PTS2"
"aehmidfm-1","PTS2"
"aehmjmak-1","PTS2"
"aehnafll-1","PTS2"
"aehokpfh-1","PTS2"
"aehpbmba-1","PTS2"
"aehpjikj-1","PTS2"
"aehpkpgf-1","PTS2"
"aehpofho-1","PTS2"
"aeiamcfa-1","PTS1"
"aeiaoabe-1","PTS1"
"aeibfigp-1","PTS1"
"aeibpfje-1","PTS1"
"aeidbbel-1","PTS1"
"aeidbcpm-1","PTS2"
"aeidhdmp-1","PTS1"
"aeidiodc-1","PTS2"
"aeieeafm-1","PTS2"
"aeielkck-1","PTS2"
"aeifaoed-1","PTS2"
"aeifneed-1","PTS2"
"aeifpdpi-1","PTS2"
"aeigaond-1","PTS2"
"aeigckjm-1","PTS2"
"aeigkena-1","PTS2"
"aeigkgha-1","PTS2"
"aeignbom-1","PTS2"
"aeigoaca-1","PTS2"
"aeihbgdg-1","CNT"
"aeihcjjm-1","PTS2"
"aeihgnfc-1","PTS2"
"aeihhcdp-1","PTS2"
"aeihhdna-1","CNT"
"aeihkgdd-1","PTS2"
"aeihnglm-1","PTS2"
"aeiiopfh-1","PTS2"
"aeiipnai-1","PTS2"
"aeikdhgn-1","PTS2"
"aeikggag-1","PTS2"
"aeikhkck-1","PTS2"
"aeikkdoc-1","PTS2"
"aeilmfch-1","PTS2"
"aeilmnag-1","PTS2"
"aeilpfge-1","PTS2"
"aeimilko-1","PTS2"
"aeimmlci-1","PTS2"
"aeiniado-1","PTS2"
"aeiniobb-1","PTS2"
"aeinnndj-1","PTS2"
"aeinocac-1","PTS2"
"aeiooplp-1","PTS2"
"aeiopefo-1","PTS2"
"aeipemnf-1","PTS2"
"aeiphnci-1","PTS1"
"aejaahgk-1","PTS2"
"aejakdfm-1","PTS2"
"aejaldip-1","PTS2"
"aejbkhej-1","PTS2"
"aejbmedp-1","PTS2"
"aejckoek-1","PTS1"
"aejcogpl-1","PTS2"
"aejdfkhh-1","PTS2"
"aejdhhek-1","PTS2"
"aejdijde-1","PTS2"
"aejdmjdh-1","PTS2"
"aejdoolk-1","PTS2"
"aejehkfa-1","PTS2"
"aejelibl-1","PTS2"
"aejfphbf-1","PTS2"
"aejgbifp-1","PTS2"
"aejghlph-1","PTS2"
"aejhamjp-1","PTS2"
"aejibgio-1","PTS2"
"aejicjnb-1","PTS1"
"aejikpmh-1","PTS2"
"aejjdaha-1","PTS2"
"aejjjpnb-1","PTS2"
"aejjlfbc-1","PTS2"
"aejjlkce-1","PTS2"
"aejjmhpo-1","PTS2"
"aejjndjj-1","PTS2"
"aejjoefo-1","PTS2"
"aejkbkcn-1","PTS2"
"aejkcdae-1","PTS2"
"aejlahdl-1","EC1"
"aejlfbko-1","PTS2"
"aejlgbjb-1","PTS2"
"aejmgjig-1","PTS2"
"aejmlfmn-1","PTS2"
"aejnaapb-1","PTS2"
"aejnhhlb-1","PTS2"
"aejnkgkc-1","PTS2"
"aejnmfna-1","PTS2"
"aejnodjn-1","PTS2"
"aejobghl-1","PTS2"
"aejofcjm-1","PTS2"
"aejogipe-1","PTS2"
"aejonhjj-1","PTS2"
"aejookdc-1","PTS2"
"aejpedkd-1","PTS2"
"aejpgmlh-1","PTS2"
"aejpoecn-1","PTS2"
"aekacmmp-1","PTS2"
"aekagoeg-1","PTS2"
"aekajmad-1","PTS2"
"aekbdbfe-1","PTS2"
"aekbdhjh-1","PTS2"
"aekcciej-1","PTS2"
"aekcefnb-1","PTS2"
"aekcgbmk-1","PTS2"
"aekcggld-1","PTS2"
"aekcheph-1","PTS2"
"aekchfmn-1","PTS2"
"aekcjimm-1","PTS2"
"aekcmhpj-1","PTS2"
"aekcnnnl-1","PTS2"
"aekdjhik-1","PTS2"
"aekedapf-1","PTS2"
"aekeephc-1","PTS2"
"aekegojf-1","PTS2"
"aekfaanm-1","PTS2"
"aekfghdd-1","PTS2"
"aekgolbp-1","PTS2"
"aekiabbj-1","PTS2"
"aekiihak-1","PTS2"
"aekjanib-1","PTS2"
"aekjbjlg-1","PTS2"
"aekkieoe-1","PTS2"
"aeklaggn-1","PTS2"
"aeklcidc-1","PTS1"
"aekldion-1","PTS1"
"aeklhhln-1","PTS2"
"aekljbbj-1","PTS2"
"aeklnjja-1","PTS2"
"aeklnkcg-1","PTS2"
"aekmnkck-1","PTS2"
"aeknppcp-1","PTS1"
"aekpgccg-1","PTS2"
"aekpikka-1","PTS2"
"aekpmpeh-1","PTS2"
"aelaiboe-1","PTS2"
"aelbcdpa-1","PTS2"
"aelbgcfm-1","PTS2"
"aelbgiho-1","PTS2"
"aelbhiom-1","PTS2"
"aelbmbgh-1","PTS2"
"aelcecma-1","PTS2weak"
"aelcjjgd-1","EC1"
"aelclalp-1","CNT"
"aelcpcdo-1","PTS1"
"aelcpnnl-1","CNT"
"aeleecog-1","PTS2"
"aelejmia-1","PTS2"
"aelenenl-1","PTS2"
"aelfcgfm-1","PTS2"
"aelfdole-1","PTS2"
"aelginpl-1","PTS2"
"aelglghh-1","PTS2"
"aelgmepl-1","PTS2"
"aelhbkih-1","PTS2"
"aelhgodk-1","PTS2"
"aelhjabc-1","PTS2"
"aelihfoa-1","PTS2"
"aelioaah-1","PTS2"
"aeljifgc-1","PTS2"
"aelkjeda-1","PTS2"
"aellcfbi-1","PTS2"
"aelliicd-1","PTS2"
"aelllagl-1","PTS2"
"aelllhkj-1","PTS2"
"aelmcgoj-1","PTS2"
"aelmikko-1","PTS2"
"aelmplco-1","PTS2"
"aelncomd-1","TALB"
"aelniggh-1","PTS2"
"aeloablk-1","PTS2"
"aeloenoc-1","PTS2"
"aelohmjo-1","PTS2"
"aeloidcf-1","PTS2"
"aelpiaib-1","IntX"
"aelpicjf-1","PTS2"
"aelpmble-1","PTS2"
"aelpoaak-1","PTS2"
"aemadkid-1","PTS2"
"aemaegla-1","PTS2"
"aembkofn-1","PTS2"
"aembphfe-1","PTS2"
"aemciokg-1","PTS1"
"aemcnkkc-1","PTS2"
"aemcolhn-1","PTS2"
"aemcpfom-1","PTS1"
"aemddfkc-1","PTS2"
"aemdfelh-1","PTS2"
"aemedkhi-1","PTS2"
"aemeglie-1","PTS2"
"aemehddj-1","PTS2"
"aemejhke-1","PTS2"
"aemenhgj-1","PTS2"
"aemeockh-1","PTS2"
"aemfhing-1","PTS2"
"aemfhndb-1","PTS2"
"aemfidfi-1","PTS2"
"aemflbjc-1","PTS2"
"aemgchcm-1","PTS2"
"aemgdlhg-1","PTS2"
"aemggbdd-1","PTS2"
"aemgibda-1","PTS2"
"aemgippn-1","PTS2"
"aemgjalm-1","PTS2"
"aemhedii-1","PTS2"
"aemhfhik-1","PTS2"
"aemhmknk-1","PTS2"
"aemiokmn-1","PTS2"
"aemjcfao-1","PTS2"
"aemjhmmd-1","PTS2"
"aemjkbcp-1","PTS2"
"aemkfcbb-1","PTS2"
"aemkhagf-1","PTS2"
"aemmhbnh-1","PTS2"
"aemnbdbn-1","PTS2"
"aemnembh-1","PTS2"
"aemommjf-1","PTS2"
"aemonbfa-1","PTS2"
"aempbcmj-1","PTS2"
"aempfhgc-1","PTS2"
"aempjbkp-1","PTS1"
"aempjmej-1","PTS2"
"aempnfhk-1","PTS2"
"aemppigh-1","PTS1"
"aenagofh-1","PTS2"
"aenbbpmn-1","PTS1"
"aencjflb-1","PTS1"
"aendpnfo-1","PTS2"
"aenfkhmp-1","PTS2"
"aenfnenb-1","PTS2"
"aenfnijh-1","PTS2"
"aenghmbk-1","PTS2"
"aengpgjg-1","PTS2"
"aenhfbol-1","PTS1"
"aenhgjjb-1","PTS1"
"aenhiogd-1","PTS1"
"aenhmcof-1","PTS1"
"aenibkkh-1","PTS2"
"aeniclbp-1","PTS2"
"aenijhph-1","PTS2"
"aeningkn-1","PTS2"
"aenjdobg-1","PTS2"
"aenjkdhj-1","PTS2"
"aenkjphf-1","PTS2"
"aenkobpn-1","PTS2"
"aenlhcma-1","PTS2"
"aenlkffi-1","PTS2"
"aenmbfhb-1","PTS2"
"aenmokag-1","PTS2"
"aennbghd-1","PTS1"
"aennhjgk-1","PTS1"
"aennoajn-1","PTS1"
"aenoapno-1","PTS1"
"aenobnlm-1","PTS1"
"aenpphho-1","PTS1"
"aeoaelem-1","PTS1"
"aeoakdlb-1","PTS2"
"aeoanpgn-1","PTS2"
"aeobckkj-1","PTS2"
"aeobgnhm-1","PTS2"
"aeobmcki-1","PTS2"
"aeocbdho-1","PTS2"
"aeocioio-1","PTS2"
"aeodamod-1","PTS2"
"aeoebhig-1","PTS2"
"aeoemnap-1","PTS2"
"aeofblnf-1","PTS2"
"aeohfkgj-1","MD"
"aeohgnfn-1","PTS2"
"aeohkbmi-1","IMM"
"aeohohic-1","EC1"
"aeohpood-1","PTS2"
"aeoifnkb-1","PTS1"
"aeoigbeo-1","PTS1"
"aeoinojf-1","PTS1"
"aeoionmj-1","PTS1"
"aeojbikl-1","PTS1"
"aeojkkmd-1","PTS2"
"aeojnghi-1","PTS1"
"aeokooci-1","PTS1"
"aeomgkjm-1","PTS2"
"aeomjanj-1","PTS2"
"aeomlmpo-1","PTS2"
"aeompohg-1","PTS2"
"aeoncfkh-1","CNT"
"aeonddma-1","PTS2"
"aeonfhhh-1","PTS2"
"aeonkmfd-1","PTS1"
"aeonlafg-1","PTS1"
"aeonncmj-1","PTS1"
"aeoofeki-1","PTS2"
"aeopcbif-1","PTS2"
"aeophepd-1","PTS2"
"aeophimj-1","PTS2"
"aepalcmo-1","PTS2"
"aepaldcb-1","PTS2"
"aepanndi-1","PTS2"
"aepbabel-1","PTS2"
"aepbbkcg-1","PTS2"
"aepbcpid-1","PTS2"
"aepbddhc-1","PTS2"
"aepbhjpg-1","PTS2"
"aepbicjn-1","CNT"
"aepbljmo-1","PTS2"
"aepcaldk-1","PTS2"
"aepccfbd-1","PTS2"
"aepcdgdf-1","PTS2"
"aepcffgl-1","PTS2"
"aepchebb-1","PTS1"
"aepcmekh-1","PTS1"
"aepdeeno-1","PTS1"
"aepdgiel-1","PTS1"
"aepeaipd-1","PTS2"
"aepegkpk-1","PTS2"
"aepemndl-1","PTS2"
"aepfdmcb-1","PTS2"
"aepgdagc-1","PTS2"
"aepgfopk-1","PTS2"
"aepggpjf-1","PTS2"
"aepgmoog-1","PTS2"
"aepgonpb-1","PTS2"
"aepgpiig-1","PTS2"
"aephghnk-1","PTS2"
"aephnbom-1","PTS2"
"aepiefek-1","PTS2"
"aepkbhnk-1","PTS2"
"aepkfafp-1","PTS2"
"aepkggib-1","PTS2"
"aepkmphn-1","PTS2"
"aeplgidd-1","PTS2"
"aepllhnn-1","PTS2"
"aeplncom-1","PTS2"
"aeplpmci-1","PTS2"
"aepmbbeo-1","PTS2"
"aepmfebe-1","PTS2"
"aepmopck-1","PTS2"
"aepmpnpp-1","PTS2"
"aepnacjm-1","IntX"
"aepndbla-1","PTS2"
"aepngjdb-1","PTS2"
"aepnonce-1","PTS2"
"aepobcom-1","PTS2"
"afaaaecf-1","PTS2"
"afaafjed-1","PTS2"
"afaahcac-1","PTS2"
"afabgiim-1","PTS2"
"afabmahk-1","ICA"
"afacgidi-1","PTS2"
"afackohn-1","PTS1"
"afacpkbm-1","PTS2"
"afadechb-1","PTS2"
"afaeehej-1","PTS2"
"afaelcom-1","PTS2"
"afaemmka-1","PTS2"
"afafobho-1","PTS2"
"afagkmkc-1","PTS2"
"afahimbk-1","PTS2"
"afahoggp-1","PTS2"
"afajfebb-1","PTS2"
"afajhonb-1","PTS2"
"afajjepo-1","PTS2"
"afajmfgi-1","CNT"
"afakamdd-1","PTS2"
"afakbmhl-1","PTS2"
"afakkoca-1","ICA"
"afakocjk-1","PTS1"
"afalabba-1","PTS2"
"afalbglh-1","PTS2weak"
"afamgjnb-1","CNT"
"afanmcok-1","PTS2"
"afapfago-1","ICA"
"afapljef-1","PTS2"
"afapmlpo-1","PTS2"
"afbaddhf-1","PTS2"
"afbafnbp-1","PTS2"
"afbafoej-1","PTS2"
"afbahekl-1","PTS2"
"afbamnoj-1","PTS2"
"afbapgch-1","Weak"
"afbbkhkj-1","PTS2"
"afbccjbi-1","PTS2"
"afbccpkg-1","PTS2"
"afbcfnag-1","PTS2"
"afbchgbp-1","PTS2"
"afbcimod-1","PTS2"
"afbcmbpi-1","PTS2"
"afbegjhj-1","PTS2"
"afbeibnf-1","PTS2"
"afbejcmo-1","PTS2"
"afbembeb-1","PTS2"
"afbemfac-1","PTS2"
"afbfbepg-1","PTS2"
"afbfeolg-1","PTS2"
"afbglnkb-1","PTS2"
"afbhaaok-1","PTS2"
"afbhcggj-1","PTS2"
"afbhjhei-1","PTS2"
"afbhljci-1","PTS2"
"afbhlkaf-1","PTS2"
"afbjapfj-1","PTS2"
