"cell_id","group"
"aacjdooo-1","13"
"aacjlapb-1","9"
"aackggci-1","0"
"aaclldeh-1","3"
"aacnjifn-1","0"
"aacplhbj-1","3"
"aacpmimb-1","21"
"aacpnmha-1","0"
"aacppokd-1","0"
"aadahoki-1","3"
"aadalcko-1","3"
"aadbjjmk-1","3"
"aadcahca-1","0"
"aadcihhm-1","13"
"aadcneei-1","13"
"aaddpmfi-1","3"
"aadeabea-1","0"
"aadebhea-1","0"
"aadebkji-1","20"
"aadefghp-1","5"
"aadefkeo-1","0"
"aadeialb-1","5"
"aadeloff-1","8"
"aadepdcp-1","3"
"aadepdnk-1","0"
"aadfgcme-1","0"
"aadgahag-1","6"
"aadgbcgf-1","6"
"aadgjgpa-1","13"
"aadgoidn-1","5"
"aadhdbfk-1","5"
"aadheldc-1","6"
"aadhhhpi-1","5"
"aadhjnlg-1","6"
"aadhkbem-1","6"
"aadhoggf-1","6"
"aadieipc-1","3"
"aadifafj-1","0"
"aadigenp-1","3"
"aadipbnh-1","6"
"aadjakmm-1","6"
"aadjpeko-1","3"
"aadkcbcc-1","6"
"aadlbljk-1","3"
"aadlbmip-1","0"
"aadldklk-1","3"
"aadldmdi-1","3"
"aadleccf-1","6"
"aadmbljo-1","5"
"aadnffeg-1","5"
"aadodnal-1","5"
"aaeakien-1","3"
"aaealpnb-1","0"
"aaeapjmo-1","0"
"aaebcimd-1","7"
"aaeblcio-1","3"
"aaecimnl-1","3"
"aaedamga-1","3"
"aaedgelh-1","0"
"aaedihhc-1","3"
"aaedlnjb-1","0"
"aaeecfod-1","3"
"aaeemlfd-1","3"
"aaefhpfc-1","3"
"aaeficla-1","13"
"aaefliao-1","6"
"aaegabed-1","5"
"aaegcmmc-1","13"
"aaegeajo-1","3"
"aaehaejo-1","3"
"aaehdapj-1","3"
"aaehonbi-1","5"
"aaeigloj-1","3"
"aaeiomkn-1","6"
"aaeipjge-1","6"
"aaejciof-1","6"
"aaekjnbb-1","6"
"aaekoihl-1","6"
"aaelpidd-1","0"
"aaemipja-1","6"
"aaemljim-1","3"
"aaemmpnh-1","13"
"aaenbgme-1","13"
"aaenebmj-1","13"
"aaenfkbn-1","6"
"aaeniahd-1","20"
"aaenlapl-1","13"
"aaeobpcd-1","3"
"aaeomkda-1","5"
"aaepckia-1","6"
"aaepljgp-1","5"
"aafaehio-1","13"
"aafafmio-1","5"
"aafagkin-1","13"
"aafaiedg-1","7"
"aafajeee-1","7"
"aafakddi-1","3"
"aafapepo-1","0"
"aafbfamo-1","7"
"aafbglan-1","1"
"aafcacjp-1","1"
"aafccghh-1","3"
"aafceljd-1","3"
"aafckdff-1","0"
"aafdadpf-1","3"
"aafdenpf-1","6"
"aafefodh-1","3"
"aafekmch-1","5"
"aaffafnh-1","7"
"aaffiakh-1","0"
"aafgblba-1","0"
"aafgcilc-1","3"
"aafgdeam-1","0"
"aafgflbf-1","3"
"aafhamhl-1","13"
"aafhfppg-1","8"
"aafhgffn-1","3"
"aafhiabn-1","3"
"aafhndno-1","0"
"aafieedb-1","0"
"aafihiae-1","0"
"aafilajp-1","3"
"aafinelk-1","3"
"aafjclhe-1","6"
"aafjjapn-1","3"
"aafjpnip-1","3"
"aafkbbkd-1","3"
"aafkpklg-1","3"
"aafldjnp-1","0"
"aaflegng-1","0"
"aaflibdf-1","3"
"aafljlac-1","6"
"aafmhkkg-1","6"
"aafmmaao-1","6"
"aafmoadi-1","7"
"aafnckik-1","5"
"aafnjihn-1","0"
"aafnmcbm-1","7"
"aafnnpof-1","6"
"aafocbak-1","7"
"aafoddjo-1","7"
"aafohacc-1","0"
"aafojfom-1","3"
"aafpnnkn-1","6"
"aagaecce-1","0"
"aagakpea-1","6"
"aagbammc-1","2"
"aagbclpm-1","2"
"aagbehkp-1","6"
"aagbfejf-1","3"
"aagbpjof-1","3"
"aagcbdje-1","6"
"aagciabl-1","7"
"aagcmdng-1","3"
"aagcppbl-1","0"
"aagdjhao-1","7"
"aagdjnfb-1","7"
"aagdnlgi-1","7"
"aagejcff-1","3"
"aagejoah-1","7"
"aagennml-1","5"
"aagfhljd-1","3"
"aagfjgip-1","7"
"aagfpijb-1","3"
"aaghbefa-1","5"
"aaghbgef-1","3"
"aaghdhao-1","3"
"aagijigg-1","3"
"aagilndk-1","3"
"aagjglll-1","9"
"aagkflbf-1","9"
"aagkgkmg-1","9"
"aagkngmk-1","19"
"aaglaegl-1","0"
"aaglbgpc-1","3"
"aaglgafo-1","21"
"aaglgdld-1","20"
"aaglgjbd-1","19"
"aagliccj-1","5"
"aagmaljk-1","0"
"aagmochh-1","6"
"aagnigij-1","7"
"aagnpjmi-1","6"
"aagoamhi-1","7"
"aagocidi-1","7"
"aagodhkm-1","7"
"aagoefed-1","7"
"aagogkkj-1","0"
"aagokomp-1","3"
"aagoldad-1","7"
"aagookfo-1","7"
"aagppegn-1","7"
"aahafmng-1","0"
"aahcbpmd-1","0"
"aahcojfh-1","0"
"aahdbohn-1","7"
"aahdppnh-1","7"
"aahegldi-1","7"
"aahekgle-1","3"
"aahelccg-1","7"
"aahemdej-1","0"
"aaheomfl-1","3"
"aahfbnoo-1","20"
"aahfdpbg-1","13"
"aahffacg-1","6"
"aahfnbhg-1","13"
"aahggccn-1","13"
"aahhhnoe-1","20"
"aahhlaaa-1","0"
"aahijogd-1","6"
"aahjkicg-1","0"
"aahkcadc-1","0"
"aahkfffc-1","3"
"aahkfjpm-1","3"
"aahkgdgf-1","21"
"aahkiecp-1","0"
"aahkihgk-1","21"
"aahlcndf-1","21"
"aahmhgfo-1","21"
"aahmkdkm-1","21"
"aahmpbia-1","20"
"aahnhike-1","0"
"aahocfak-1","3"
"aahojeig-1","0"
"aahoknoe-1","20"
"aahpedfd-1","20"
"aahpodgo-1","20"
"aahpohha-1","20"
"aahppnjc-1","21"
"aaiabpii-1","20"
"aaiadeki-1","0"
"aaiafjan-1","13"
"aaialcfb-1","13"
"aaibpjmj-1","3"
"aaicioim-1","19"
"aaicmhnn-1","0"
"aaidffpp-1","13"
"aaidfkmp-1","3"
"aaidkndc-1","6"
"aaidokii-1","5"
"aaidplhk-1","3"
"aaifdlag-1","3"
"aaiffffm-1","3"
"aaiffioe-1","3"
"aaiffnna-1","3"
"aaifkkpe-1","0"
"aaifnggd-1","0"
"aaigdbog-1","3"
"aaigkdei-1","3"
"aaigmipe-1","13"
"aaihcoeo-1","6"
"aaihcpec-1","13"
"aaihgmia-1","3"
"aaihicgd-1","13"
"aaihnpbn-1","13"
"aaiidoho-1","13"
"aaiifncn-1","20"
"aaiihood-1","13"
"aaiikeoc-1","5"
"aaiikgel-1","13"
"aaijdnoc-1","6"
"aaijjbba-1","3"
"aaijmogo-1","0"
"aaijonfl-1","6"
"aaikcnkp-1","3"
"aaikneck-1","3"
"aaikpnnm-1","13"
"aailloda-1","13"
"aailojei-1","13"
"aailolal-1","13"
"aaimipph-1","0"
"aaimlklj-1","0"
"aaimmiki-1","0"
"aaincimi-1","0"
"aaiodcbl-1","0"
"aaipdffk-1","3"
"aaipdpfa-1","3"
"aaipfpfo-1","3"
"aaipoihg-1","3"
"aajalgfp-1","3"
"aajbnjcl-1","3"
"aajdioff-1","2"
"aajdjpcd-1","0"
"aajeiaac-1","7"
"aajeidbg-1","0"
"aajeijgk-1","7"
"aajfenkf-1","8"
"aajflodd-1","8"
"aajfmkca-1","0"
"aajfoepf-1","7"
"aajgnnkc-1","5"
"aajhapal-1","3"
"aajhcjkb-1","6"
"aajhiial-1","3"
"aajhmdek-1","10"
"aajibjoe-1","13"
"aajieehb-1","13"
"aajjbnbb-1","0"
"aajkfdom-1","0"
"aajldjih-1","5"
"aajleblp-1","5"
"aajllhan-1","3"
"aajmifgn-1","21"
"aajneifj-1","1"
"aajofgbb-1","5"
"aajppfbh-1","7"
"aajppjio-1","1"
"aakbccib-1","1"
"aakbgldl-1","7"
"aakbhfbo-1","7"
"aakbhjio-1","5"
"aakbidol-1","5"
"aakbkhim-1","5"
"aakbobfo-1","7"
"aakcgikh-1","7"
"aakcnekp-1","1"
"aakdfdcc-1","0"
"aakdiaco-1","0"
"aakdmamm-1","6"
"aakdmobn-1","6"
"aakdonbk-1","3"
"aakdphfk-1","0"
"aakeadfn-1","0"
"aakefbnl-1","0"
"aakeidep-1","0"
"aakeiedl-1","0"
"aakeoehg-1","0"
"aakffkbd-1","0"
"aakfkhaj-1","7"
"aakfkmci-1","7"
"aakfkonk-1","7"
"aakgdgja-1","0"
"aakhkidh-1","1"
"aakijadm-1","1"
"aakinlch-1","7"
"aakjnond-1","7"
"aakkdpjk-1","1"
"aakkgkoa-1","3"
"aakkhieh-1","0"
"aaklcehd-1","1"
"aaklghlk-1","1"
"aakllhml-1","1"
"aakmeajg-1","1"
"aakmfoln-1","0"
"aakmncee-1","1"
"aakmpbjo-1","1"
"aakndfnj-1","7"
"aaknjcpc-1","7"
"aaknpacm-1","7"
"aakobkdn-1","7"
"aakolckl-1","1"
"aakpbpnc-1","1"
"aakpgicb-1","7"
"aalaejll-1","7"
"aalamgin-1","1"
"aalbmekj-1","7"
"aalciohh-1","7"
"aaldcabl-1","7"
"aaldgfaj-1","7"
"aaldmglh-1","1"
"aaleacji-1","1"
"aaleingi-1","7"
"aalemfoh-1","1"
"aalfghlj-1","7"
"aalfpapi-1","7"
"aalgnkmh-1","1"
"aalgoicl-1","7"
"aalhbeol-1","1"
"aalhbhlb-1","7"
"aalhknge-1","1"
"aalhnbbe-1","3"
"aalihdjj-1","13"
"aaljkkad-1","13"
"aaljpbgb-1","3"
"aalkcmpf-1","0"
"aalklloe-1","0"
"aalkmepf-1","7"
"aalknmob-1","7"
"aalknmpg-1","0"
"aallbhdm-1","13"
"aallmfkh-1","0"
"aallpmmj-1","2"
"aalmcajh-1","13"
"aalmlckg-1","3"
"aalmnkhm-1","0"
"aalngccf-1","3"
"aalnhiaa-1","3"
"aalnjmga-1","6"
"aalnnnag-1","0"
"aaloclmb-1","7"
"aalogblo-1","7"
"aalpbbkb-1","7"
"aalpfddd-1","33"
"aamadfbk-1","33"
"aamadpmd-1","33"
"aamagbho-1","33"
"aamaidah-1","33"
"aamaknpp-1","7"
"aamambnf-1","7"
"aamamipl-1","7"
"aambikpd-1","5"
"aamcagnn-1","8"
"aamcbhma-1","21"
"aamckhgj-1","8"
"aamckonj-1","3"
"aamcngom-1","10"
"aamcoogc-1","7"
"aamdpeel-1","7"
"aamechdd-1","6"
"aameeial-1","6"
"aamekhee-1","6"
"aamepenh-1","6"
"aamepfei-1","7"
"aamfdfdo-1","0"
"aamfldjj-1","21"
"aamfnhmg-1","3"
"aamglach-1","3"
"aamgoogh-1","13"
"aamhbggc-1","13"
"aamhjjhc-1","13"
"aamhoifp-1","7"
"aamibijh-1","3"
"aamifgcg-1","0"
"aamigemg-1","0"
"aamikimm-1","7"
"aamikkdl-1","0"
"aamimfml-1","7"
"aamjbhem-1","3"
"aamjcgif-1","7"
"aamkdnng-1","7"
"aamkhieo-1","7"
"aamkjmkg-1","13"
"aamlgpak-1","0"
"aamllhbf-1","13"
"aamlndio-1","3"
"aammadoa-1","13"
"aammfepl-1","11"
"aammlnna-1","6"
"aammnhpi-1","6"
"aamnenlb-1","3"
"aamojgjf-1","3"
"aampdapn-1","3"
"aampdipd-1","13"
"aampnedn-1","13"
"aampolno-1","13"
"aanaaboa-1","21"
"aanaffcb-1","21"
"aanahfll-1","5"
"aanakmdb-1","25"
"aanapeak-1","21"
"aanbbnpa-1","0"
"aanbdafj-1","2"
"aanblpei-1","3"
"aanccehm-1","3"
"aancnkoh-1","3"
"aandcjic-1","3"
"aandgdpj-1","3"
"aandilgk-1","0"
"aandpjpm-1","0"
"aanebhnd-1","3"
"aanfcego-1","3"
"aanffhbg-1","0"
"aangbche-1","0"
"aanhfeln-1","21"
"aanhhjbc-1","21"
"aanhhpal-1","21"
"aanhmgll-1","3"
"aanhopfp-1","0"
"aaniiejc-1","0"
"aanioegk-1","0"
"aaniokhe-1","3"
"aankjjda-1","3"
"aankpjcb-1","3"
"aanlahgi-1","21"
"aanlmbmo-1","21"
"aanmhgag-1","8"
"aannlaam-1","0"
"aannledl-1","3"
"aannoffb-1","8"
"aannokgm-1","0"
"aannpjlg-1","8"
"aanpaelm-1","0"
"aaoaamje-1","0"
"aaoacida-1","3"
"aaobfmin-1","0"
"aaobghcd-1","3"
"aaobhonn-1","0"
"aaobjgkl-1","3"
"aaobmclo-1","3"
"aaobpfmb-1","3"
"aaocifog-1","21"
"aaockgki-1","21"
"aaodboab-1","21"
"aaodnbhm-1","21"
"aaoemhbb-1","0"
"aaoengff-1","6"
"aaofbchk-1","3"
"aaoflpom-1","6"
"aaogaiod-1","3"
"aaogkfie-1","6"
"aaohgooa-1","6"
"aaohhdce-1","6"
"aaohlend-1","7"
"aaoiefdo-1","0"
"aaoijbkh-1","3"
"aaokohmg-1","3"
"aaolapgj-1","3"
"aaolfbpn-1","6"
"aaolnfbh-1","6"
"aaomabii-1","6"
"aaomlngf-1","3"
"aaomnalj-1","3"
"aaonbmpp-1","6"
"aaondbee-1","3"
"aaoneocd-1","0"
"aaongjnf-1","3"
"aaonjnpa-1","0"
"aaonlmml-1","8"
"aaonncfh-1","3"
"aaoodbkh-1","3"
"aaookdco-1","3"
"aaoomfjl-1","3"
"aaoopnnj-1","0"
"aaopbhck-1","7"
"aaopckih-1","7"
"aaopgjim-1","0"
"aaopjnah-1","7"
"aaopkmcc-1","13"
"aapaedol-1","6"
"aapafipi-1","3"
"aapajjob-1","3"
"aapakcpm-1","6"
"aapbogdd-1","6"
"aapcbfjl-1","13"
"aapcbimd-1","13"
"aapcljph-1","13"
"aapclmne-1","13"
"aapebllf-1","21"
"aapekiag-1","3"
"aapendjm-1","0"
"aapfdabc-1","0"
"aapfoani-1","0"
"aapfpdfm-1","7"
"aapghiaf-1","3"
"aapgnbcp-1","2"
"aaphcahd-1","7"
"aaphijbf-1","7"
"aapiahaf-1","7"
"aapijmpb-1","3"
"aapikiea-1","3"
"aapipank-1","0"
"aapjcoma-1","5"
"aapjgman-1","7"
"aapkhmco-1","7"
"aapljgbm-1","0"
"aaplonbb-1","7"
"aapmafbi-1","3"
"aapmbmmm-1","7"
"aapmiphm-1","7"
"aapmmijo-1","7"
"aapmoobp-1","7"
"aapmopfl-1","7"
"aapnofii-1","7"
"aapocnhp-1","3"
"aappcpfk-1","7"
"aappmjbb-1","7"
"aappncfk-1","7"
"aappnefm-1","0"
"abaaehdf-1","0"
"abaamfee-1","3"
"abaaoabe-1","3"
"abablmom-1","0"
"ababmcme-1","3"
"ababndej-1","3"
"abaccnfk-1","7"
"abaclimc-1","7"
"abacnapi-1","0"
"abadbace-1","7"
"abaddbmg-1","7"
"abaegphl-1","7"
"abaejhgn-1","0"
"abaelipg-1","7"
"abafonea-1","0"
"abafphcc-1","7"
"abageaca-1","0"
"abagpijk-1","0"
"abahlpad-1","21"
"abahnhep-1","7"
"abaiiknd-1","7"
"abainkpc-1","0"
"abajfkek-1","0"
"abajmcbp-1","7"
"abakanja-1","10"
"abakjnfc-1","0"
"abakkhef-1","3"
"abalcbjn-1","0"
"abaldlep-1","0"
"abalkkok-1","3"
"abamjdlj-1","0"
"abamnkcj-1","3"
"abamolcc-1","0"
"abanelnn-1","0"
"abanemlk-1","0"
"abangggd-1","0"
"abanmbeg-1","3"
"abanmepl-1","0"
"abaokpkb-1","3"
"abaomfhl-1","0"
"abaphgog-1","0"
"abapliad-1","5"
"abapngnf-1","21"
"abbachad-1","5"
"abbbgjlp-1","5"
"abbbhopf-1","5"
"abbbjfnf-1","6"
"abbcfnco-1","3"
"abbeecpo-1","21"
"abbefbmi-1","21"
"abbefpgf-1","21"
"abbejnjk-1","21"
"abbfnlob-1","21"
"abbfocog-1","21"
"abbicbll-1","21"
"abbimnmp-1","21"
"abbjfndo-1","21"
"abbjhpdb-1","21"
"abbjkndh-1","21"
"abbjlkcm-1","0"
"abbjmgll-1","13"
"abbkmgkf-1","0"
"abblekmh-1","0"
"abblnijk-1","3"
"abbloebj-1","0"
"abblphfl-1","0"
"abbmpkpn-1","3"
"abbneegb-1","0"
"abbniama-1","3"
"abbnjkdp-1","3"
"abboamko-1","3"
"abbpjdjf-1","3"
"abbpkinm-1","20"
"abbpokac-1","5"
"abcafkjo-1","13"
"abcahjgg-1","13"
"abcahpka-1","13"
"abcaoalm-1","13"
"abcbfikb-1","13"
"abcbkdoh-1","13"
"abcbkepb-1","7"
"abcbnlnp-1","0"
"abccbipg-1","0"
"abccmboi-1","0"
"abccmicj-1","0"
"abcdchmo-1","3"
"abcdgcoj-1","7"
"abcdhchi-1","0"
"abcegkdj-1","0"
"abcfebok-1","7"
"abcfpgfp-1","0"
"abcgbbbg-1","0"
"abcgibpf-1","3"
"abchfico-1","7"
"abchnccn-1","6"
"abcijekg-1","0"
"abcinpga-1","3"
"abciooaf-1","13"
"abckagdl-1","13"
"abckecgj-1","6"
"abckgcdc-1","5"
"abckgdoa-1","6"
"abckignf-1","13"
"abcknjfm-1","13"
"abclemhi-1","13"
"abclenio-1","13"
"abclgldf-1","3"
"abcmcgce-1","6"
"abcnbkkb-1","0"
"abcngfki-1","0"
"abcobdko-1","20"
"abcomhog-1","3"
"abconkco-1","13"
"abcpbbpf-1","3"
"abcpcadm-1","7"
"abcpgpei-1","3"
"abdbapkb-1","0"
"abdbepkk-1","0"
"abdbpcgc-1","0"
"abdchfdk-1","7"
"abdcknob-1","0"
"abdcnbbn-1","0"
"abddalld-1","3"
"abddedpf-1","0"
"abddfmeg-1","3"
"abddhobn-1","0"
"abddmhae-1","0"
"abddoaba-1","7"
"abddohhe-1","7"
"abdfihgo-1","3"
"abdggdpc-1","7"
"abdgoafj-1","7"
"abdhajin-1","7"
"abdhakgn-1","0"
"abdheipn-1","7"
"abdhjiik-1","25"
"abdhobbe-1","0"
"abdibeei-1","0"
"abdifmmc-1","3"
"abdigijo-1","3"
"abdjedki-1","0"
"abdjmimb-1","3"
"abdjooff-1","3"
"abdkjbmj-1","0"
"abdklclp-1","0"
"abdldpbj-1","3"
"abdllklc-1","7"
"abdloojk-1","0"
"abdlpcac-1","0"
"abdlpgdn-1","3"
"abdmkeoh-1","0"
"abdmlnah-1","0"
"abdmmjni-1","0"
"abdnfahn-1","3"
"abdnpgmi-1","3"
"abdochmp-1","0"
"abdonbcj-1","3"
"abdopeon-1","3"
"abdpccdm-1","3"
"abeaokgi-1","0"
"abeblpbo-1","8"
"abebndfj-1","0"
"abebpplp-1","0"
"abeccpge-1","0"
"abechflb-1","0"
"abecmfao-1","0"
"abecpdpp-1","7"
"abecphgf-1","7"
"abedfnfj-1","7"
"abeeagad-1","0"
"abeeelaj-1","7"
"abeeommk-1","7"
"abefajnc-1","7"
"abefbdpm-1","7"
"abefhjdi-1","7"
"abefhklo-1","0"
"abefkhpe-1","7"
"abefplkj-1","3"
"abegjhdc-1","0"
"abehcpgh-1","7"
"abeidkia-1","7"
"abeikoja-1","0"
"abeipifa-1","0"
"abejhlbn-1","6"
"abekkgij-1","0"
"abekpfio-1","0"
"abelmdie-1","0"
"abemfobc-1","0"
"abenggbd-1","3"
"abepenlk-1","0"
"abepkioa-1","3"
"abepnnji-1","0"
"abfackjb-1","0"
"abfbbfmp-1","0"
"abfbebgg-1","0"
"abfbgekk-1","0"
"abfbndog-1","3"
"abfboljd-1","3"
"abfcaipb-1","0"
"abfcfncc-1","0"
"abfcgfni-1","3"
"abfckejk-1","0"
"abfdfjig-1","0"
"abfdmjib-1","3"
"abfeabnp-1","6"
"abfeddei-1","0"
"abfefigb-1","0"
"abffbgjf-1","3"
"abffegge-1","10"
"abffmnjf-1","3"
"abfggenf-1","7"
"abfgkcba-1","7"
"abfgkcjg-1","7"
"abfgmnoi-1","3"
"abfhcndm-1","0"
"abfhfocl-1","0"
"abfhgocf-1","7"
"abfiannk-1","7"
"abfimenl-1","7"
"abfiocbc-1","0"
"abfjbbdf-1","7"
"abfkdjkp-1","7"
"abflafgf-1","0"
"abflbijl-1","3"
"abflcpki-1","0"
"abfldoph-1","0"
"abflobpk-1","0"
"abfmcafn-1","3"
"abfmeenl-1","0"
"abfmjcdk-1","0"
"abfnimll-1","3"
"abfnmmmd-1","3"
"abfnpple-1","3"
"abfoacka-1","7"
"abfoadok-1","7"
"abfochap-1","7"
"abfogamp-1","0"
"abfojpie-1","3"
"abfoooog-1","0"
"abfopbde-1","7"
"abfpbkpj-1","7"
"abgadoda-1","7"
"abgagijd-1","0"
"abgamfki-1","3"
"abgancaf-1","7"
"abgbeija-1","0"
"abgbkcno-1","3"
"abgbkdge-1","7"
"abgbllpk-1","0"
"abgbmemd-1","7"
"abgcckkl-1","7"
"abgcogae-1","7"
"abgdbiac-1","7"
"abgdddda-1","7"
"abgdlhkp-1","7"
"abgdmchh-1","0"
"abgdphnh-1","0"
"abgecfcn-1","7"
"abgejbof-1","3"
"abgeohhk-1","7"
"abgfflom-1","7"
"abgfgmak-1","7"
"abgfijco-1","7"
"abgfkpik-1","7"
"abgfpngo-1","7"
"abgglbih-1","0"
"abggojok-1","3"
"abghihni-1","0"
"abghjkgn-1","0"
"abghlfki-1","3"
"abghondc-1","0"
"abgiajmp-1","0"
"abgiclmi-1","7"
"abgiibbi-1","3"
"abgijffn-1","7"
"abgjemel-1","3"
"abgkdjkn-1","0"
"abgkhfkb-1","0"
"abgkicfd-1","7"
"abgkjnfm-1","0"
"abgleilc-1","7"
"abglidgk-1","0"
"abglopkm-1","2"
"abglplbd-1","0"
"abgmafgl-1","0"
"abgmmdpa-1","7"
"abgnackh-1","7"
"abgnkahi-1","7"
"abgnnmoa-1","7"
"abgnoeki-1","3"
"abgoabnf-1","7"
"abgocbha-1","0"
"abgokaed-1","7"
"abgolnmp-1","0"
"abgonkcb-1","0"
"abgopcjh-1","0"
"abgopdkc-1","7"
"abgpdadp-1","0"
"abgpejcp-1","0"
"abgphajm-1","3"
"abgppppj-1","25"
"abhagjhg-1","3"
"abhbnnba-1","7"
"abhbpecf-1","7"
"abhcfhjk-1","7"
"abhcjifn-1","7"
"abhclfed-1","3"
"abhclolf-1","0"
"abhdbiio-1","7"
"abhdlaff-1","3"
"abhdnepm-1","3"
"abheihdd-1","7"
"abheiodp-1","0"
"abhekdfa-1","0"
"abheoafe-1","0"
"abhfbdnh-1","7"
"abhfcipa-1","7"
"abhfegok-1","7"
"abhgfblf-1","7"
"abhglnpm-1","7"
"abhglofa-1","7"
"abhhbmhj-1","7"
"abhhdkbh-1","7"
"abhhpeop-1","7"
"abhiclee-1","0"
"abhiegej-1","0"
"abhjkeck-1","0"
"abhkefkb-1","0"
"abhkihna-1","3"
"abhkldpl-1","0"
"abhkoljn-1","0"
"abhkpdcf-1","0"
"abhlafkn-1","0"
"abhlcjcn-1","2"
"abhlpjmj-1","0"
"abhmchap-1","0"
"abhmiebh-1","0"
"abhmjbab-1","0"
"abhmppnj-1","3"
"abhngmho-1","7"
"abhnioko-1","3"
"abhofjeh-1","3"
"abhofnkl-1","3"
"abhpfbio-1","3"
"abhpmocb-1","0"
"abiblboa-1","0"
"abibonjb-1","3"
"abiccjae-1","0"
"abiciahi-1","0"
"abidcnak-1","0"
"abiegfjn-1","7"
"abifgpno-1","7"
"abifnepn-1","7"
"abifnpjl-1","0"
"abigbfgm-1","3"
"abihaaei-1","0"
"abihegfd-1","3"
"abiifhlg-1","3"
"abiinfai-1","0"
"abikfmmn-1","0"
"abilklbb-1","0"
"abimcbjo-1","0"
"abimgeem-1","0"
"abindcfd-1","3"
"abinfoek-1","0"
"abinjila-1","0"
"abiobpii-1","3"
"abioimmj-1","0"
"abiojnea-1","3"
"abiojpga-1","0"
"abipdlio-1","0"
"abipdmml-1","3"
"abipnpin-1","0"
"abjahenf-1","0"
"abjapkdc-1","7"
"abjappdc-1","7"
"abjbalca-1","0"
"abjbgjgm-1","3"
"abjbhmfj-1","0"
"abjbhmkd-1","5"
"abjbmddp-1","3"
"abjccfeo-1","0"
"abjckfen-1","7"
"abjcmooi-1","7"
"abjcnnke-1","13"
"abjdgejo-1","19"
"abjdmjcg-1","13"
"abjebpjh-1","3"
"abjegoii-1","3"
"abjeiakd-1","0"
"abjfbhgm-1","0"
"abjfekie-1","3"
"abjfffpl-1","0"
"abjgcdma-1","0"
"abjgjclp-1","0"
"abjgnkbe-1","0"
"abjgppfi-1","3"
"abjhbflo-1","9"
"abjhfbcd-1","0"
"abjiaila-1","3"
"abjidelk-1","3"
"abjihlpd-1","3"
"abjiodmo-1","0"
"abjjgkjj-1","0"
"abjjjlmf-1","0"
"abjjnfea-1","3"
"abjkdgon-1","3"
"abjlifnp-1","0"
"abjlkcdo-1","3"
"abjneafi-1","0"
"abjnmbma-1","21"
"abjoaifh-1","7"
"abjojahc-1","7"
