"cell_id","group"
"afbcimod-1","6"
"afbcmbpi-1","1"
"afbegjhj-1","16"
"afbeibnf-1","6"
"afbejcmo-1","16"
"afbembeb-1","6"
"afbemfac-1","1"
"afbfbepg-1","1"
"afbfeolg-1","1"
"afbglnkb-1","6"
"afbhaaok-1","1"
"afbhcggj-1","6"
"afbhjhei-1","6"
"afbhljci-1","6"
"afbhlkaf-1","7"
"afbjapfj-1","6"
"afbkanba-1","6"
"afbkeeem-1","6"
"afbkihon-1","7"
"afbleonj-1","1"
"afblfbjf-1","6"
"afbmhdlb-1","5"
"afbmpiei-1","16"
"afbnfglj-1","1"
"afbnmjkd-1","1"
"afbnodbb-1","24"
"afboflfn-1","6"
"afboichh-1","1"
"afbpaoai-1","1"
"afbplkam-1","1"
"afbpmbnj-1","6"
"afcabikd-1","6"
"afcacpja-1","16"
"afcaggbl-1","1"
"afcammkn-1","6"
"afcbdcll-1","16"
"afcdkhjm-1","0"
"afceadhp-1","6"
"afcebnmk-1","16"
"afceclng-1","6"
"afcekgji-1","1"
"afcelgdn-1","16"
"afcgkmoj-1","1"
"afcgnjag-1","6"
"afchdieo-1","6"
"afchfnan-1","1"
"afchlaeb-1","6"
"afckcjai-1","1"
"afckfaif-1","29"
"afcklemb-1","6"
"afclgnbh-1","6"
"afcljnpi-1","1"
"afcnkdkc-1","6"
"afcoanje-1","6"
"afcocmmb-1","1"
"afcoejih-1","7"
"afconjgf-1","1"
"afcopdpm-1","1"
"afcpakcb-1","1"
"afcpdkpk-1","7"
"afcpokjh-1","6"
"afdacghn-1","1"
"afdaoflh-1","5"
"afdaphal-1","34"
"afdbflhn-1","1"
"afdbglbe-1","1"
"afdbkkli-1","1"
"afdcgkna-1","6"
"afdciemc-1","1"
"afddfmok-1","7"
"afdeadim-1","1"
"afdebhld-1","6"
"afdfahop-1","6"
"afdfgoej-1","20"
"afdfklda-1","22"
"afdgdimp-1","6"
"afdgmnkc-1","6"
"afdhbbmh-1","6"
"afdhelal-1","1"
"afdhmfff-1","6"
"afdhomom-1","1"
"afdiccao-1","6"
"afdiccpi-1","6"
"afdifplh-1","1"
"afdijpeh-1","1"
"afdiofin-1","1"
"afdipacd-1","1"
"afdjadag-1","29"
"afdjagjc-1","16"
"afdjoijm-1","6"
"afdjokdd-1","8"
"afdjpkha-1","11"
"afdkhhki-1","6"
"afdlbelk-1","1"
"afdldpec-1","1"
"afdljmne-1","11"
"afdmkknp-1","16"
"afdmobbn-1","1"
"afdmplii-1","6"
"afdnchmg-1","7"
"afdneame-1","1"
"afdnjcdp-1","7"
"afdnmfll-1","1"
"afdoahgf-1","1"
"afdoinol-1","7"
"afdojlek-1","0"
"afeagmaa-1","24"
"afealblg-1","24"
"afebkkoh-1","1"
"afebldkb-1","3"
"afebmfnn-1","3"
"afebnebc-1","1"
"afeceakp-1","6"
"afechodb-1","1"
"afecohjf-1","3"
"afeddaji-1","3"
"afedelbm-1","5"
"afedgmam-1","5"
"afeekgeo-1","5"
"afeeokpj-1","5"
"afefjkce-1","3"
"afeglmpi-1","7"
"afehcikh-1","7"
"afehfjpj-1","3"
"afeiekoh-1","1"
"afejdino-1","1"
"afejilpb-1","6"
"afejinac-1","1"
"afejiohh-1","1"
"afejipcg-1","7"
"afejpkfl-1","24"
"afekcoao-1","24"
"afekflep-1","1"
"afekngeh-1","6"
"afelaajd-1","16"
"afelbken-1","3"
"afelmjfa-1","3"
"afenhafh-1","8"
"afeolpnf-1","6"
"afeompbm-1","1"
"afeoomgm-1","8"
"afepiabe-1","24"
"afepmajk-1","24"
"affaglbk-1","1"
"affanekp-1","7"
"affbeghj-1","7"
"affcadno-1","5"
"affcbpdh-1","5"
"affchmko-1","1"
"affcjnha-1","1"
"affckgce-1","11"
"affdbego-1","1"
"affejfdb-1","29"
"afffcpob-1","1"
"afffldle-1","6"
"affgaahc-1","0"
"affggoan-1","12"
"affhdnnm-1","6"
"affiaepm-1","1"
"affibjeo-1","1"
"affibogj-1","16"
"affihaol-1","16"
"affiifid-1","34"
"affjbadi-1","34"
"affjcojn-1","6"
"affjgjdg-1","6"
"affjjmlk-1","1"
"affkbibk-1","0"
"affkigjh-1","6"
"affkmdpg-1","16"
"afflfbgd-1","16"
"affliana-1","16"
"affliicb-1","6"
"afflmlff-1","16"
"afflnlgm-1","6"
"affloild-1","16"
"affmogjk-1","6"
"affmollo-1","16"
"affndkib-1","16"
"affnikll-1","16"
"affoblce-1","6"
"affoecia-1","16"
"affogmcg-1","16"
"affohgdm-1","16"
"affohlia-1","6"
"affoidkd-1","16"
"affokoej-1","16"
"affpeeoa-1","6"
"afgaalmh-1","6"
"afgabhbc-1","6"
"afgafabj-1","6"
"afgafjki-1","6"
"afgaphgk-1","6"
"afgbboii-1","6"
"afgbeajh-1","1"
"afgbolia-1","11"
"afgckoad-1","6"
"afgcpdhh-1","1"
"afgddlbh-1","0"
"afgdggce-1","5"
"afgdhdhh-1","6"
"afgdpmml-1","8"
"afgecclo-1","8"
"afgeecla-1","5"
"afggbdcf-1","6"
"afgghinh-1","7"
"afggihig-1","6"
"afgglclj-1","7"
"afggpahp-1","7"
"afghhbkk-1","1"
"afghidil-1","6"
"afghkpdp-1","1"
"afgidhaj-1","1"
"afgihckd-1","6"
"afgikpoe-1","1"
"afgipjdo-1","12"
"afgjnomk-1","29"
"afgkclep-1","29"
"afgkddoo-1","6"
"afglhiih-1","7"
"afglkbnc-1","6"
"afgmegkf-1","6"
"afgmfhcl-1","6"
"afgmhcia-1","6"
"afgmkaii-1","1"
"afgnkfhn-1","7"
"afgoakph-1","1"
"afgobnhe-1","1"
"afgoeien-1","1"
"afgofpgf-1","24"
"afgogkjd-1","1"
"afgohpdo-1","1"
"afgpemom-1","6"
"afgpjcnc-1","5"
"afgpjgjd-1","1"
"afgpndod-1","24"
"afgpoohl-1","24"
"afhakafa-1","24"
"afhakgki-1","24"
"afhaohoo-1","3"
"afhcibjm-1","1"
"afhcoadi-1","1"
"afhdgnhd-1","1"
"afhdhlbl-1","7"
"afhdjcph-1","24"
"afhdjeig-1","23"
"afhfadnh-1","1"
"afhfjeaj-1","36"
"afhfpmlb-1","23"
"afhfpndc-1","5"
"afhgkgal-1","5"
"afhgkocd-1","7"
"afhhnhdc-1","47"
"afhibnpe-1","7"
"afhifnmg-1","8"
"afhiokeg-1","24"
"afhjkgdf-1","24"
"afhjnjkk-1","8"
"afhjpmle-1","8"
"afhkbiie-1","8"
"afhkjilj-1","5"
"afhlaalg-1","3"
"afhldflh-1","8"
"afhlincd-1","1"
"afhlokdh-1","24"
"afhmgbag-1","29"
"afhncfem-1","36"
"afhnjepb-1","23"
"afhocldh-1","23"
"afhooana-1","23"
"afhpgphg-1","36"
"afiaijhg-1","5"
"afialcjl-1","7"
"afialllo-1","7"
"afiaonnk-1","3"
"aficlbal-1","23"
"aficncko-1","1"
"afidipii-1","1"
"afidjlbe-1","1"
"afidoggn-1","7"
"afieblam-1","6"
"afiedlpi-1","1"
"afieekgd-1","1"
"afiennbh-1","5"
"afieococ-1","7"
"afieognb-1","22"
"afifbaak-1","36"
"afifelgh-1","36"
"afifemco-1","1"
"afifohod-1","6"
"afigeegi-1","6"
"afigiejg-1","7"
"afihcfdj-1","1"
"afihcjkd-1","1"
"afihoidf-1","1"
"afiigejm-1","29"
"afiipide-1","7"
"afijknlo-1","36"
"afijnebn-1","6"
"afikagek-1","1"
"afikbmce-1","1"
"afikkbog-1","36"
"afiklgdi-1","23"
"afilheig-1","22"
"afilpmdp-1","8"
"afimaoni-1","8"
"afimgpba-1","8"
"afindlbj-1","9"
"afinjakm-1","51"
"afiogpde-1","51"
"afiokdid-1","51"
"afiopkbd-1","22"
"afipfnbj-1","8"
"afipnpac-1","36"
"afjaiokp-1","23"
"afjaoflj-1","5"
"afjapdcn-1","5"
"afjbmdpn-1","5"
"afjbnfkf-1","30"
"afjcepne-1","1"
"afjcjmgj-1","11"
"afjdfckf-1","24"
"afjeegeo-1","11"
"afjefioo-1","8"
"afjepmpl-1","8"
"afjffmlf-1","5"
"afjfhhbo-1","5"
"afjfjdaj-1","5"
"afjfoeik-1","7"
"afjgafnl-1","5"
"afjgfghn-1","1"
"afjgjccg-1","1"
"afjgmhpn-1","5"
"afjgopkm-1","1"
"afjhimad-1","29"
"afjhlmbj-1","7"
"afjiilag-1","29"
"afjilafo-1","1"
"afjjaonb-1","3"
"afjjbdep-1","7"
"afjjcelk-1","1"
"afjjenca-1","6"
"afjjmgjj-1","16"
"afjjnpdi-1","51"
"afjkgmcp-1","5"
"afjkkgjl-1","1"
"afjkoddk-1","9"
"afjmdeag-1","3"
"afjmgicp-1","1"
"afjmiipn-1","7"
"afjmjdjb-1","7"
"afjmofkb-1","5"
"afjmognh-1","7"
"afjnllli-1","29"
"afjoagbd-1","29"
"afjopgci-1","3"
"afjopjgk-1","1"
"afjpdhnm-1","1"
"afjpjghe-1","7"
"afkabeeb-1","1"
"afkahbeh-1","29"
"afkajlic-1","7"
"afkalain-1","0"
"afkaodog-1","5"
"afkaolac-1","8"
"afkbhijd-1","30"
"afkbnbne-1","7"
"afkbngch-1","1"
"afkcbjnc-1","29"
"afkdbbef-1","1"
"afkdijje-1","1"
"afkdngff-1","5"
"afkehahn-1","1"
"afkeiaon-1","7"
"afkeimeb-1","7"
"afkejgok-1","1"
"afkejjgi-1","1"
"afkelgdn-1","29"
"afkenakf-1","7"
"afkepdho-1","29"
"afkfheab-1","23"
"afkfifkn-1","41"
"afkgbgno-1","22"
"afkgcmpn-1","7"
"afkgfgnl-1","22"
"afkggjnb-1","23"
"afkgiodn-1","5"
"afkhbncp-1","3"
"afkhfgld-1","3"
"afkiecbc-1","3"
"afkinilc-1","5"
"afkjbpha-1","7"
"afkjfldb-1","1"
"afkjicpa-1","1"
"afkjmclf-1","3"
"afkjogbn-1","3"
"afkkgopk-1","3"
"afkkpnfi-1","5"
"afklafhb-1","3"
"afkleoag-1","36"
"afklfmec-1","1"
"afklmceg-1","24"
"afklpjdj-1","8"
"afkmhckc-1","23"
"afkmofmn-1","23"
"afkmokmk-1","1"
"afknbioa-1","3"
"afkndedb-1","3"
"afkoblld-1","8"
"afkojojg-1","5"
"afkpfokf-1","7"
"afkpggge-1","3"
"aflaaijd-1","1"
"afladgil-1","1"
"aflaebci-1","7"
"aflaidhi-1","3"
"aflbjpkm-1","1"
"aflbleag-1","7"
"aflbnebm-1","8"
"aflcbpjg-1","32"
"afldbeph-1","8"
"afldloai-1","1"
"afldpcjg-1","1"
"afldpgkk-1","6"
"afledeal-1","7"
"aflfckel-1","6"
"aflffenl-1","7"
"aflfifkc-1","1"
"aflfjnkl-1","16"
"aflfoeka-1","1"
"aflhdopg-1","5"
"afliefng-1","1"
"aflijjoo-1","34"
"afljoogd-1","5"
"aflkkjje-1","5"
"afllioon-1","6"
"afllofmi-1","7"
"aflmeoii-1","1"
"aflmlboj-1","1"
"aflngjhh-1","1"
"aflnjhpn-1","28"
"aflnmcao-1","3"
"aflodkok-1","23"
"aflokkea-1","1"
"afmabfga-1","1"
"afmagjak-1","7"
"afmbacpg-1","1"
"afmbehld-1","1"
"afmbhoel-1","3"
"afmblggg-1","8"
"afmchnam-1","8"
"afmdcfkd-1","1"
"afmdokll-1","8"
"afmdpdjh-1","3"
"afmdphmm-1","1"
"afmeahgb-1","1"
"afmfepin-1","5"
"afmfjcok-1","1"
"afmgdoje-1","1"
"afmgefig-1","3"
"afmgnoke-1","3"
"afmgodjf-1","5"
"afmhkdjb-1","1"
"afmiffga-1","29"
"afmigfae-1","3"
"afmijhmo-1","29"
"afmjekhb-1","7"
"afmknfnf-1","3"
"afmkoggl-1","8"
"afmkpcah-1","7"
"afmlfndk-1","51"
"afmlfpek-1","51"
"afmlknnf-1","8"
"afmlndnm-1","8"
"afmmajbj-1","8"
"afmmapoa-1","7"
"afmmcgda-1","8"
"afmmhooh-1","1"
"afmmieja-1","1"
"afmmjjnn-1","1"
"afmmkddn-1","1"
"afmmnnkj-1","1"
"afmmppab-1","16"
"afmnileo-1","1"
"afmocbjk-1","1"
"afmoglic-1","6"
"afmonnml-1","3"
"afmoodpe-1","1"
"afmpehga-1","1"
"afnalogb-1","3"
"afnbcnol-1","1"
"afnbdcoe-1","1"
"afnbkpji-1","1"
"afnbmljf-1","1"
"afncdhpg-1","1"
"afncfdbp-1","7"
"afncjhgp-1","1"
"afndklpo-1","1"
"afnfbcfa-1","1"
"afnhgope-1","5"
"afnhncgo-1","5"
"afnidbpb-1","1"
"afnigjki-1","7"
"afniinbe-1","5"
"afnimngl-1","7"
"afnjbhpn-1","7"
"afnjcjae-1","1"
"afnjjgnj-1","7"
"afnjnnkh-1","3"
"afnkfiai-1","3"
"afnkpkmd-1","1"
"afnlmppg-1","0"
"afnmacha-1","5"
"afnmamfh-1","1"
"afnnfcmo-1","7"
"afnniebd-1","1"
"afnodpmj-1","3"
"afnojldn-1","3"
"afnpcboa-1","3"
"afnpckke-1","3"
"afnpmkhk-1","5"
"afoangjb-1","3"
"afobjknc-1","3"
"afobkihb-1","3"
"afobkogl-1","3"
"afoboako-1","5"
"afobobkl-1","8"
"afoccang-1","1"
"afoccgok-1","3"
"afochgbp-1","5"
"afocnlem-1","3"
"afodcbld-1","1"
"afodenfi-1","1"
"afodhjnp-1","11"
"afodnnfn-1","8"
"afoebgkd-1","8"
"afoegadd-1","8"
"afoelobm-1","5"
"afofemaf-1","5"
"afofmfph-1","1"
"afogfipf-1","1"
"afohfigf-1","23"
"afohpgoc-1","1"
"afoinheg-1","5"
"afojklgl-1","5"
"afojnlmd-1","5"
"afokchpp-1","23"
"afoldoce-1","1"
"afolphak-1","29"
"afomejbp-1","1"
"afonmojg-1","7"
"afooahic-1","8"
"afoofecf-1","1"
"afoomohj-1","3"
"afopfalj-1","8"
"afopfjed-1","8"
"afopfmde-1","3"
"afopldeg-1","8"
"afpbbfad-1","7"
"afpbcehf-1","1"
"afpbfllc-1","1"
"afpcbinm-1","5"
"afpcmknn-1","3"
"afpdbcnm-1","8"
"afpdcgfk-1","1"
"afpdefof-1","7"
"afpdjlep-1","1"
"afpeciom-1","30"
"afpemlkm-1","30"
"afpfflgn-1","30"
"afpfjhfo-1","3"
"afpfljgc-1","1"
"afphkjkb-1","8"
"afphllii-1","30"
"afphmeaf-1","30"
"afpidkif-1","3"
"afpjkdcf-1","1"
"afpkcfan-1","1"
"afpkmljl-1","5"
"afpladpk-1","8"
"afpldjll-1","5"
"afplimla-1","5"
"afplmjfa-1","7"
"afpmjabf-1","23"
"afpmnemp-1","1"
"afpnaiml-1","7"
"afpncaha-1","1"
"afpnfhjp-1","3"
"afpnlekb-1","1"
"afpogfah-1","6"
"afpohcip-1","3"
"afpohibo-1","11"
"afpojebl-1","3"
"afponlpn-1","3"
"afppbjoa-1","3"
"afppnkma-1","3"
"agaallfe-1","3"
"agaannfo-1","3"
"agabheem-1","8"
"agabjokm-1","8"
"agablgod-1","8"
"agabnlja-1","24"
"agaccgia-1","1"
"agachafo-1","1"
"agachonk-1","7"
"agadkcej-1","1"
"agaebjlb-1","6"
"agaechnd-1","5"
"agaeflpl-1","1"
"agaejbfb-1","5"
"agaeohgn-1","1"
"agaffhce-1","7"
"agafgmje-1","1"
"agagagjk-1","6"
"agagpgfp-1","1"
"agagphje-1","6"
"agahfmkd-1","1"
"agaiahki-1","1"
"agaikgge-1","1"
"agaiochf-1","5"
"agaipdmb-1","6"
"agajlbeg-1","6"
"agakaigo-1","1"
"agakgega-1","5"
"agakkehe-1","1"
"agakobmo-1","5"
"agakoedi-1","29"
"agaldhbn-1","7"
"agalnbea-1","5"
"agamfche-1","5"
"agamkdlk-1","5"
"agammdbn-1","1"
"agampinb-1","29"
"aganpmgp-1","5"
"agaocjnm-1","1"
"agaofljj-1","11"
"agaohmpk-1","6"
"agaokoga-1","11"
"agaonemj-1","7"
"agaonpnj-1","16"
"agapkddn-1","0"
"agapmcfd-1","16"
"agbaadjd-1","16"
"agbagidc-1","16"
"agbajbeb-1","6"
"agbbbmio-1","10"
"agbbeknj-1","1"
"agbbmfkp-1","6"
"agbbnepl-1","16"
"agbcecda-1","2"
"agbcfhnb-1","2"
"agbcjfip-1","16"
"agbckjaa-1","16"
"agbdkaik-1","2"
"agbdlbad-1","2"
"agbdnidh-1","2"
"agbebchb-1","2"
"agbfboko-1","2"
"agbfgjbg-1","18"
"agbflgdh-1","2"
"agbfnnah-1","2"
"agbfpnhb-1","2"
"agbgdpei-1","2"
"agbgmoib-1","16"
"agbhckbh-1","16"
"agbhjfpe-1","2"
"agbielnn-1","2"
"agbincpg-1","16"
"agbjhjie-1","6"
"agbjkipe-1","5"
"agbjlofj-1","5"
"agbkfgnl-1","16"
"agbmbckc-1","16"
"agbmgakb-1","6"
"agbmgipm-1","34"
"agbmnigp-1","16"
"agbmpngf-1","6"
"agbndlka-1","1"
"agbnelmn-1","16"
"agbnhcce-1","1"
"agbopghe-1","16"
"agbpbjij-1","6"
"agbpenje-1","6"
"agcahnhm-1","7"
"agcailkn-1","1"
"agcalond-1","11"
"agcbbbdg-1","6"
"agcbohdd-1","7"
"agcchipg-1","16"
"agccmdjd-1","6"
"agccniga-1","1"
"agccpdcj-1","7"
"agcddiff-1","1"
"agcdejok-1","6"
"agcdgfel-1","5"
"agcdpljd-1","1"
"agcecmnd-1","29"
"agcfdhfp-1","7"
"agcfkejp-1","5"
"agcginad-1","5"
"agcgjgoa-1","1"
"agchdjjf-1","1"
"agcheake-1","7"
"agchhgnl-1","7"
"agcigfjk-1","7"
"agcionml-1","7"
"agckcjbn-1","1"
"agckgpgk-1","6"
"agclecde-1","29"
"agclkjom-1","16"
"agcmeboe-1","6"
"agcmhgde-1","1"
"agcmkoic-1","7"
"agcnhgbd-1","11"
"agcniiea-1","7"
"agcnkmge-1","5"
"agcnohpj-1","7"
"agcodaao-1","1"
"agcodgli-1","7"
"agcodhlh-1","5"
"agconhgg-1","6"
"agcpdoha-1","16"
"agcpided-1","5"
"agcpnigl-1","1"
"agcpoemk-1","6"
"agdaafbb-1","6"
"agdadmlj-1","1"
"agdagggg-1","24"
"agdahpng-1","24"
"agdbegpk-1","1"
"agdbhcbe-1","5"
"agdbjnpi-1","1"
"agdcdpgb-1","6"
"agdcgfkm-1","24"
"agddbhab-1","24"
"agddnnjc-1","24"
"agdepgpg-1","24"
"agdfmcpd-1","1"
"agdgbnad-1","8"
"agdgmbpi-1","24"
"agdhanjj-1","8"
"agdhnoae-1","1"
"agdiemnh-1","1"
"agdikili-1","1"
"agdiplil-1","1"
"agdjdehm-1","1"
"agdjjmlk-1","7"
"agdjlpfc-1","1"
"agdjmcbd-1","1"
"agdkhndl-1","5"
"agdkiago-1","8"
"agdkomfn-1","7"
"agdlfnhi-1","1"
"agdlgidp-1","1"
"agdllann-1","24"
"agdmdomd-1","5"
"agdmmonp-1","5"
"agdncbhn-1","7"
"agdnpalo-1","6"
"agdnpknh-1","16"
"agdofaak-1","6"
"agdohcbj-1","6"
"agdohhce-1","43"
"agdoiofg-1","16"
"agdojhke-1","5"
"agdolfde-1","24"
"agdomlpb-1","16"
"agdonidb-1","6"
"agdonojd-1","16"
"agdpkgle-1","16"
"agdpkihc-1","16"
"agdpmigk-1","7"
"agebbbai-1","1"
"agebocno-1","1"
"agecemed-1","1"
"agedhfmg-1","5"
"agedhiho-1","6"
"agediphb-1","29"
"agedmkha-1","7"
"ageeojmj-1","5"
"agefagnb-1","7"
"agefcakp-1","7"
"ageffnla-1","7"
"agefklef-1","29"
"agehbmno-1","16"
"agehmphj-1","1"
"ageihmmi-1","1"
"ageiiekc-1","6"
"ageiilmp-1","29"
"ageiljaa-1","1"
"agejckgn-1","1"
"agejcpei-1","7"
"agejdleb-1","7"
"agekbcbg-1","1"
"agekboni-1","1"
"agekdndm-1","6"
"agekikde-1","16"
"ageklkcb-1","16"
"agekpjdl-1","16"
"agekpkba-1","6"
"agelaghk-1","16"
"agenecff-1","16"
"agenmhim-1","16"
"agenoheb-1","16"
"ageofdab-1","29"
"ageogaom-1","7"
"ageoilif-1","6"
"ageokkil-1","7"
"ageooaah-1","34"
"agepgjcg-1","5"
"agfabmlb-1","5"
"agfaceaa-1","1"
"agfadojb-1","7"
"agfahaoc-1","29"
"agfajbka-1","29"
"agfakhmj-1","29"
"agfaljod-1","5"
"agfbandc-1","6"
"agfbchja-1","7"
"agfbdfhg-1","5"
"agfbjgbp-1","1"
"agfcambk-1","7"
"agfdidjk-1","1"
"agfebkpn-1","1"
"agfeboee-1","7"
"agfedpfb-1","16"
"agfehocc-1","16"
"agfemhhm-1","18"
"agffkdlk-1","12"
"agfgcgnb-1","2"
"agfgfkom-1","18"
"agfggbnm-1","16"
"agfgjoaa-1","18"
"agfgnpnm-1","2"
"agfhjebf-1","2"
"agfhklic-1","2"
"agfifagj-1","18"
"agfiflic-1","2"
"agfkhpjb-1","2"
"agfkmlog-1","2"
"agfleeaj-1","2"
"agflhigm-1","18"
"agflkjnm-1","2"
"agflllic-1","2"
"agfmhmif-1","18"
"agfnaokc-1","18"
"agfncdbk-1","2"
"agfnnjpl-1","2"
"agfnogah-1","18"
"agfohioc-1","2"
"agfpaklp-1","2"
"agfpcmka-1","18"
"agfpddal-1","2"
"agfpllio-1","2"
"aggaahjc-1","18"
"aggaefam-1","18"
"aggafbei-1","18"
"aggagihm-1","2"
"aggahifc-1","18"
"aggahnhp-1","2"
"aggaldmb-1","2"
"aggaoojj-1","2"
"aggcccbc-1","2"
"aggcidem-1","2"
"aggdaffi-1","2"
"aggdhkjh-1","2"
"aggdnjfo-1","18"
"aggecndo-1","2"
"aggekaal-1","2"
"aggfcgab-1","18"
"aggfgjpg-1","2"
"aggfhoeo-1","2"
"aggflgdb-1","2"
"aggfpicd-1","2"
"agggdflm-1","2"
"agggpngj-1","18"
"agghcjkl-1","18"
"agghfkoh-1","2"
"agghhdgi-1","2"
"agghkilg-1","2"
"agghlehl-1","2"
"aggianel-1","2"
"aggifheo-1","2"
"aggihipi-1","2"
"aggimefl-1","18"
"aggjbaaa-1","2"
"aggjccca-1","2"
"aggjcfbe-1","2"
"aggjkcpl-1","2"
"aggkdmlf-1","2"
"aggkmlgi-1","2"
"aggmaala-1","2"
"aggmcpbm-1","18"
"aggmhdhj-1","2"
"aggmlhfb-1","2"
"aggmmngn-1","2"
"aggndiph-1","2"
"aggndkpo-1","18"
"aggnfgep-1","2"
"aggnkhmk-1","2"
"aggongnd-1","18"
"aggpjlhf-1","2"
"aggpokah-1","2"
"aghaengd-1","18"
"aghamhgh-1","2"
"aghapmga-1","18"
"aghbcknj-1","2"
"aghciooj-1","2"
"aghdedoo-1","18"
"aghdepne-1","2"
"aghdpbia-1","2"
"aghebdae-1","18"
"aghedeej-1","2"
"aghegkif-1","2"
"aghehgla-1","2"
"aghehmfg-1","18"
"aghelgoi-1","18"
"agheppfb-1","18"
"aghfakja-1","2"
"aghfgmfi-1","2"
"aghfhngb-1","2"
"aghfkimg-1","18"
"aghgniok-1","2"
"aghhacce-1","2"
"aghhiibb-1","2"
"aghifhka-1","18"
"aghijjkd-1","2"
"aghilafc-1","2"
"aghjheeg-1","2"
"aghjkfkg-1","2"
"aghjmook-1","2"
"aghkkfjb-1","2"
"aghlgjgf-1","18"
"aghloame-1","18"
"aghmbjdo-1","2"
"aghmefbm-1","2"
"aghmnhpj-1","18"
"aghojoao-1","2"
"aghpdodi-1","18"
"aghpjjka-1","2"
"aghpliac-1","18"
"aghpllbm-1","2"
"agiakcml-1","2"
"agialkbj-1","2"
"agibajfe-1","2"
"agibcfgo-1","18"
"agiblbmb-1","6"
"agibnojh-1","16"
"agicoopg-1","16"
"agidckmh-1","18"
"agiddcjd-1","2"
"agidjiap-1","16"
"agieehig-1","2"
"agiejggj-1","2"
"agifgfoi-1","2"
"agifiobm-1","16"
"agifpoii-1","6"
"agigggog-1","16"
"agigmmhm-1","16"
"agihljaa-1","2"
"agiikflk-1","2"
"agiiomhd-1","2"
"agijnifg-1","18"
"agijonck-1","2"
"agikhjpa-1","18"
"agiklnel-1","2"
"agiklocb-1","18"
"agikollj-1","2"
"agilajgc-1","2"
"agildjmd-1","2"
"agilhncf-1","29"
"agilkppg-1","18"
"agilmhdb-1","2"
"aginhpgh-1","2"
"aginiiml-1","2"
"aginknlo-1","13"
"aginniad-1","2"
"agioekec-1","2"
"agiohhdi-1","2"
"agiohmce-1","2"
"agiojglp-1","2"
"agiolgmn-1","2"
"agipaclb-1","2"
"agipgbih-1","2"
"agipjjde-1","2"
"agjaldgm-1","2"
"agjbgicj-1","2"
"agjbpcpj-1","16"
"agjbpieo-1","18"
"agjcadol-1","2"
"agjcgddo-1","29"
"agjcjkii-1","16"
"agjcjpch-1","2"
"agjcjpkl-1","18"
"agjddjfl-1","2"
"agjddphh-1","6"
"agjdeehj-1","1"
"agjdmjhi-1","6"
"agjeappl-1","6"
"agjehdck-1","6"
"agjfddko-1","1"
"agjffeje-1","6"
"agjfijen-1","6"
"agjfjbmo-1","34"
"agjfkcki-1","16"
"agjgcapj-1","2"
"agjgfnpb-1","16"
"agjggcla-1","16"
"agjgmcnb-1","16"
"agjhlgbk-1","2"
"agjhljip-1","18"
"agjhnogg-1","18"
"agjifclk-1","16"
"agjjbkha-1","2"
"agjjehjb-1","2"
"agjjfpgb-1","2"
"agjjlecd-1","6"
"agjjoakg-1","29"
"agjkpkcp-1","16"
"agjlfacn-1","16"
"agjliejk-1","16"
"agjlmemm-1","2"
"agjmdpjd-1","16"
"agjmggoo-1","18"
"agjmhmfo-1","16"
"agjmjcpj-1","6"
"agjmjhhg-1","16"
"agjmlkoo-1","16"
"agjndijm-1","6"
"agjndkgf-1","16"
"agjnkhia-1","18"
"agjobfcd-1","2"
"agjoeemj-1","16"
"agjoljke-1","2"
"agjoofkf-1","29"
"agjpkcco-1","6"
"agkadieh-1","16"
"agkbcddl-1","16"
"agkdgcin-1","16"
"agkdpemb-1","16"
"agkeckkh-1","16"
"agkecnfk-1","2"
"agkfbelj-1","16"
"agkfbgln-1","2"
"agkffgdk-1","6"
"agkfmohb-1","16"
"agkgejoh-1","1"
"agkhckec-1","6"
"agkhffpi-1","5"
"agkhhgoc-1","6"
"agkhjomj-1","16"
"agkibhnj-1","2"
"agkidjng-1","6"
"agkigojo-1","1"
"agkjfpdl-1","1"
"agkjgdoc-1","5"
"agkjhbme-1","1"
"agkjlnnd-1","6"
"agkkgpgl-1","7"
"agklcghh-1","1"
"agklddko-1","16"
"agklkoai-1","1"
"agkmecco-1","1"
"agkmgdee-1","5"
"agknebkf-1","16"
"agknkdhf-1","2"
"agknkojh-1","16"
"agkoboce-1","16"
"agkojefh-1","16"
"agkolkfe-1","6"
"agkpjjch-1","6"
"agkpjpci-1","16"
"agkpofep-1","16"
"agkpofhm-1","6"
"agladcad-1","6"
"agladdgo-1","6"
"aglajnjl-1","1"
"aglalcbo-1","6"
"aglcccle-1","16"
"agldeebj-1","16"
"agldeibo-1","18"
"agldgebh-1","16"
"agldibin-1","16"
"agldjgbe-1","6"
"agldlhmc-1","3"
"agldlmgn-1","8"
"agldohii-1","1"
"aglecdca-1","1"
"aglekhlp-1","1"
"aglepgaj-1","29"
"aglephng-1","6"
"aglfgall-1","0"
"aglfhhol-1","1"
"aglfjmlk-1","29"
"aglgaobg-1","29"
"aglgbhpk-1","29"
"aglgndkc-1","7"
"aglhlflo-1","5"
"aglhnidf-1","1"
"agliaeja-1","1"
"agligfkd-1","1"
"aglighge-1","6"
"agljgcdn-1","16"
"aglkjffo-1","16"
"agllbcgh-1","6"
"agllffhp-1","24"
"agllgade-1","16"
"aglmgcmm-1","6"
"aglmhbab-1","16"
"aglmkofl-1","16"
"aglmocng-1","16"
"aglncpia-1","16"
"aglniika-1","16"
