"cell_id","group"
"ecicpjee-1","VSMC"
"ecidcnfc-1","VSMC"
"eciddedi-1","CNT"
"ecidkghi-1","ICA"
"ecieanfe-1","CNT"
"eciefpcp-1","ICB"
"eciemaak-1","CNT"
"eciepgfc-1","VSMC"
"ecifkbfk-1","EC"
"ecigiije-1","DTL"
"eciglegc-1","VSMC"
"ecigliei-1","VSMC"
"ecihkdpk-1","CNT"
"ecihoggd-1","VSMC"
"eciidecl-1","VSMC"
"eciiojjb-1","VSMC"
"ecijfhdj-1","EC"
"ecijnpie-1","DCT1"
"ecikgibp-1","MACRO"
"ecikgpei-1","VSMC"
"eciklhal-1","VSMC"
"ecilbbkj-1","VSMC"
"ecilcngg-1","DCT1"
"ecilkhpm-1","FIB"
"ecilmicc-1","VSMC"
"ecimplec-1","VSMC"
"eciniccm-1","MACRO"
"ecinijlm-1","VSMC"
"ecinpbak-1","VSMC"
"ecioapap-1","VSMC"
"eciocagd-1","CNT"
"ecionfok-1","DCT1"
"ecipbdlg-1","DCT2"
"eciplghc-1","ICA"
"ecipolin-1","CNT"
"ecjajbom-1","CNT"
"ecjanbmm-1","ICB"
"ecjbgcbg-1","CNT"
"ecjbhjpn-1","DCT2"
"ecjbjhba-1","DCT1"
"ecjblgln-1","DCT1"
"ecjbopbb-1","DCT1"
"ecjckkpd-1","DCT1"
"ecjdmgef-1","PTS1"
"ecjdpifi-1","CNT"
"ecjebbkb-1","TALA"
"ecjejhcf-1","TALA"
"ecjffjdf-1","TALA"
"ecjfjnei-1","DCT1"
"ecjgaabp-1","FIB"
"ecjgghdf-1","PTS2"
"ecjgpjjk-1","EC"
"ecjhaodd-1","DCT1"
"ecjhdjma-1","TALA"
"ecjhelah-1","PTS2"
"ecjhfbic-1","EC"
"ecjhfpeg-1","PTS2"
"ecjifgje-1","PTS2"
"ecjiljml-1","EC"
"ecjipgkb-1","EC"
"ecjjaema-1","MACRO"
"ecjjelgj-1","EC"
"ecjjffjm-1","PTS2"
"ecjjmjbf-1","FIB"
"ecjjooff-1","EC"
"ecjkagoc-1","PTS2"
"ecjkepfm-1","PTS2"
"ecjkgklp-1","TALA"
"ecjklgca-1","TALA"
"ecjlhpnd-1","TALA"
"ecjloieg-1","MACRO"
"ecjmcicd-1","MACRO"
"ecjmgdgg-1","FIB"
"ecjmhfcl-1","EC"
"ecjmjjoj-1","PTS2"
"ecjmkgip-1","PODO"
"ecjnfpdn-1","EC"
"ecjnoopg-1","DTL"
"ecjobiia-1","FIB"
"ecjopdaf-1","MACRO"
"ecjopecd-1","MACRO"
"ecjphnig-1","ICB"
"ecjplogd-1","EC"
"eckaajnc-1","DTL"
"eckaanhb-1","TALA"
"eckaenih-1","MACRO"
"eckahghj-1","PTS2"
"eckajloo-1","EC"
"eckbgaop-1","DCT1"
"eckcaobf-1","FIB"
"eckcilmc-1","PTS1"
"eckcjahf-1","PTS1"
"eckddhod-1","PTS1"
"eckecoed-1","DCT1"
"eckegnil-1","EC"
"eckeodmg-1","PODO"
"eckfjlfp-1","EC"
"eckgacnd-1","DCT1"
"eckgcdpk-1","DCT1"
"eckgfipb-1","PTS1"
"eckgiajm-1","EC"
"eckgjopp-1","DCT1"
"eckhmfkk-1","DCT1"
"eckiaepp-1","DCT1"
"eckimllc-1","DCT1"
"eckjpnjj-1","TALA"
"eckkbfnb-1","EC"
"eckkblga-1","EC"
"ecklmhgn-1","MACRO"
"eckmdghc-1","EC"
"eckmhakb-1","DCT1"
"eckmlpla-1","EC"
"ecknanep-1","FIB"
"ecknffhd-1","PTS1"
"ecknkffp-1","PODO"
"ecknppea-1","PTS2"
"eckoeelc-1","PTS1"
"eckokggd-1","PTS1"
"eckomlbi-1","PTS1"
"eckpafmj-1","FIB"
"eckpelgc-1","PTS1"
"eckpfbpl-1","PODO"
"eckpghcm-1","PTS1"
"eclaacfj-1","MACRO"
"eclabfgg-1","DCT1"
"eclaghki-1","DCT1"
"eclbcfkb-1","DCT1"
"eclbjomb-1","DCT1"
"eclbnmfm-1","PTS1"
"eclcfoim-1","PTS1"
"eclcnfpo-1","DTL"
"eclcnhed-1","DCT1"
"ecldeejh-1","DCT1"
"ecldgikl-1","EC"
"ecldgkbk-1","EC"
"ecldpekp-1","PTS2"
"ecleilaj-1","EC"
"eclenabb-1","PTS2"
"eclfcnab-1","FIB"
"eclfiagp-1","EC"
"eclgamjg-1","EC"
"eclgbfli-1","DCT1"
"eclgbjmk-1","DCT1"
"eclgfkil-1","DCT1"
"eclhedpc-1","DCT1"
"eclhejcf-1","EC"
"eclhhafe-1","FIB"
"eclhlcpb-1","PTS2"
"eclianbg-1","EC"
"ecliapok-1","EC"
"eclihgef-1","PTS1"
"ecljlbhh-1","PTS1"
"eclknfke-1","DCT1"
"eclmlmic-1","DCT1"
"eclnblck-1","DCT1"
"eclngchj-1","EC"
"eclnlfin-1","DCT1"
"eclnnlch-1","DCT1"
"eclobmdi-1","DCT1"
"ecloonha-1","PTS1"
"eclpncfb-1","VSMC"
"ecmabfob-1","DCT1"
"ecmacpbh-1","DCT1"
"ecmahhci-1","DCT1"
"ecmajcfg-1","DCT1"
"ecmaljmc-1","DCT1"
"ecmbaepp-1","PTS1"
"ecmbbnla-1","PTS1"
"ecmbkjba-1","DCT1"
"ecmcidid-1","TALA"
"ecmdcfdb-1","MES"
"ecmdclbn-1","DCT1"
"ecmdhdle-1","EC"
"ecmdpbpe-1","VSMC"
"ecmeaeod-1","EC"
"ecmedajl-1","VSMC"
"ecmfaiig-1","DCT1"
"ecmfdeod-1","EC"
"ecmgheej-1","DCT1"
"ecmgjpag-1","DCT1"
"ecmgpgcg-1","DCT1"
"ecmhmhed-1","DCT1"
"ecmhpnom-1","DCT1"
"ecmikoog-1","DCT1"
"ecmjpbmc-1","PTS1"
"ecmklpkf-1","EC"
"ecmlacbc-1","PTS1"
"ecmlbgpi-1","PTS2"
"ecmlejlg-1","EC"
"ecmlfcja-1","PTS2"
"ecmlihfa-1","MACRO"
"ecmlinai-1","MACRO"
"ecmlopei-1","PTS1"
"ecmmoodk-1","EC"
"ecmmpabp-1","PTS1"
"ecmocdlm-1","LYMPHO"
"ecmocnke-1","PTS1"
"ecmopjke-1","PTS2"
"ecmpbfdd-1","PTS1"
"ecnacjjf-1","DCT2"
"ecnaimhl-1","EC"
"ecnamhea-1","DCT1"
"ecnbjfpa-1","DCT1"
"ecnccbia-1","DCT1"
"ecncegcj-1","PTS2"
"ecncjnnn-1","PTS2"
"ecncogfd-1","EC"
"ecndfphp-1","EC"
"ecndlnhe-1","FIB"
"ecndoenh-1","PTS2"
"ecnelhee-1","PTS1"
"ecnfcmol-1","TALA"
"ecnfifip-1","EC"
"ecngbfjl-1","TALA"
"ecngmndg-1","FIB"
"ecngniil-1","FIB"
"ecngoian-1","EC"
"ecnhehnp-1","EC"
"ecnhfkpn-1","TALA"
"ecniblnd-1","TALA"
"ecnibndi-1","TALA"
"ecnieaab-1","TALA"
"ecnijeep-1","EC"
"ecnjnhng-1","TALA"
"ecnkmdnd-1","PTS1"
"ecnlcdbl-1","TALA"
"ecnlfpmj-1","FIB"
"ecnllaep-1","PTS1"
"ecnllfki-1","DCT1"
"ecnlokml-1","DCT1"
"ecnmgogi-1","DCT2"
"ecnnbkkh-1","DCT1"
"ecnncjdk-1","PTS1"
"ecnndgih-1","EC"
"ecnneplm-1","PTS1"
"ecnnnkfk-1","PTS1"
"ecnnoobi-1","MES"
"ecnoijoo-1","PTS1"
"ecnompdl-1","PTS1"
"ecnoonnk-1","EC"
"ecnopocl-1","MES"
"ecnpbmdh-1","EC"
"ecnpimch-1","EC"
"ecnpmknf-1","MES"
"ecnpphpk-1","MES"
"ecoapaob-1","MES"
"ecobnfdf-1","EC"
"ecobpiom-1","PODO"
"ecobpjhg-1","MES"
"ecocbinh-1","EC"
"ecociblp-1","MES"
"ecocojea-1","PODO"
"ecodhgfb-1","MES"
"ecodicak-1","PODO"
"ecodlobl-1","MES"
"ecoebkao-1","PODO"
"ecoeepna-1","MACRO"
"ecoelgec-1","PODO"
"ecoffjdk-1","MES"
"ecoffmak-1","MACRO"
"ecoffmbg-1","MACRO"
"ecofibdf-1","PTS1"
"ecofkdib-1","PTS1"
"ecofohnn-1","PTS1"
"ecofpbmf-1","TALA"
"ecofpjln-1","TALA"
"ecogkcfo-1","TALA"
"ecogploi-1","MES"
"ecohicgd-1","TALA"
"ecohljnj-1","TALA"
"ecoidbak-1","PODO"
"ecoihecn-1","MES"
"ecojanae-1","DTL"
"ecojcgil-1","PODO"
"ecokdkoj-1","MES"
"ecokjhhn-1","MES"
"ecolkgkk-1","MES"
"ecomagnd-1","VSMC"
"econdgon-1","MES"
"econeapj-1","MES"
"econjffm-1","MES"
"econmiia-1","MES"
"econnkfm-1","MES"
"ecoooegl-1","PTS2"
"ecoplmin-1","EC"
"ecopncmg-1","EC"
"ecpadkac-1","MES"
"ecpaldaa-1","EC"
"ecpbbkmc-1","MES"
"ecpbeinj-1","VSMC"
"ecpbkeci-1","TALA"
"ecpblhme-1","PTS1"
"ecpblnpp-1","FIB"
"ecpbmfij-1","PTS1"
"ecpdcgdl-1","PTS1"
"ecpdjgcp-1","PTS1"
"ecpdjhal-1","MACRO"
"ecpdpmmf-1","FIB"
"ecpedelo-1","LYMPHO"
"ecpeehko-1","PTS1"
"ecpfbjgk-1","PTS1"
"ecpfefff-1","PTS1"
"ecpfkfpi-1","PODO"
"ecpfpcmi-1","PTS1"
"ecpgfdni-1","PTS1"
"ecpgggbj-1","PTS1"
"ecpggodh-1","PTS1"
"ecphabjn-1","DCT1"
"ecphilgb-1","DCT1"
"ecphjpie-1","DCT1"
"ecphkhci-1","DCT1"
"ecphpmbn-1","PTS1"
"ecpibiaf-1","PTS2"
"ecpidjhk-1","PTS1"
"ecpinigi-1","PTS1"
"ecpjdaje-1","PTS1"
"ecpjkdon-1","PTS2"
"ecpjmjoi-1","PTS1"
"ecpkelpj-1","PTS1"
"ecpkinhg-1","PTS2"
"ecplfddj-1","EC"
"ecplolin-1","PTS1"
"ecplpglf-1","PTS2"
"ecpmfdgo-1","PTS1"
"ecpmfhdn-1","PTS1"
"ecpnapcn-1","PTS1"
"ecpnjmme-1","PTS2"
"ecpnobha-1","MACRO"
"ecpnpemk-1","EC"
"ecpoabba-1","CNT"
"ecppaahk-1","PTS1"
"ecppajhm-1","PTS1"
"ecppdfmf-1","PTS1"
"ecppfbab-1","ICB"
"ecppiopa-1","PTS2"
"ecppkfgf-1","CNT"
"ecppmkma-1","CNT"
"ecppmmlm-1","PTS1"
"edaabjlm-1","CNT"
"edaakcdf-1","PTS2"
"edaangfi-1","PTS2"
"edabebmg-1","CNT"
"edabfjhi-1","EC"
"edaccoeo-1","PTS1"
"edacfmac-1","PTS1"
"edacfndc-1","PTS2"
"edaciaog-1","MACRO"
"edadcmlc-1","EC"
"edaecjal-1","MACRO"
"edaegjld-1","PTS1"
"edaehkao-1","PTS1"
"edaeidmk-1","PTS1"
"edaeihbc-1","PTS1"
"edaekigk-1","PTS1"
"edaephbf-1","EC"
"edafkbng-1","PTS2"
"edagepld-1","PTS2"
"edahcfio-1","PTS2"
"edahioeo-1","FIB"
"edahlplf-1","ICB"
"edaibbkm-1","CNT"
"edaieani-1","VSMC"
"edaiglfo-1","DCT1"
"edaijgkd-1","VSMC"
"edajblib-1","PTS2"
"edajcbch-1","EC"
"edajcdgo-1","EC"
"edajkpfg-1","VSMC"
"edakdoji-1","VSMC"
"edakenip-1","FIB"
"edakoidf-1","ICB"
"edaldfgg-1","VSMC"
"edaljfmh-1","CNT"
"edalkfhb-1","PTS1"
"edalmjbm-1","PTS2"
"edamdlil-1","EC"
"edamklah-1","PTS1"
"edamldep-1","PTS1"
"edammieg-1","PTS2"
"edanhlja-1","DCT2"
"edaniidg-1","EC"
"edaojlob-1","MACRO"
"edaokigo-1","ICB"
"edapcfkk-1","EC"
"edapgfif-1","PTS2"
"edbafplc-1","DCT1"
"edbanbpl-1","DCT1"
"edbbddhn-1","DCT1"
"edbbdjbk-1","PTS1"
"edbbgacp-1","DCT1"
"edbblmac-1","EC"
"edbbmnib-1","PTS2"
"edbcjgeb-1","PTS2"
"edbdjmnb-1","EC"
"edbeegob-1","DCT2"
"edbemlki-1","DCT2"
"edbfbnlb-1","PTS2"
"edbfdlhd-1","PTS2"
"edbgcpon-1","PTS1"
"edbggkpb-1","DCT1"
"edbgjagp-1","ICB"
"edbgmafj-1","DCT1"
"edbhbang-1","PTS1"
"edbhemha-1","PTS1"
"edbhkhpc-1","PTS2"
"edbihmal-1","CNT"
"edbkdend-1","CNT"
"edbkkebf-1","CNT"
"edbkonoa-1","EC"
"edblibgb-1","DCT1"
"edbmelhk-1","CNT"
"edbmlaoe-1","VSMC"
"edbmmgkb-1","VSMC"
"edbmoabc-1","MACRO"
"edbnfikp-1","DCT1"
"edbnjiej-1","CNT"
"edbobnbi-1","CNT"
"edboiefg-1","CNT"
"edbolmlj-1","CNT"
"edbpbjkn-1","PTS1"
"edbpcgac-1","DCT1"
"edbpehgo-1","DCT1"
"edbpinli-1","DCT1"
"edbppplh-1","DCT1"
"edcaghee-1","DCT1"
"edcbeape-1","DCT1"
"edccbiem-1","EC"
"edcdipma-1","PTS1"
"edcdmeda-1","FIB"
"edcedmcc-1","PTS1"
"edcefhgh-1","EC"
"edcehibj-1","PTS2"
"edcfjaih-1","PTS1"
"edcfngem-1","PTS1"
"edcfolkg-1","PTS1"
"edcgijaa-1","EC"
"edcgknif-1","EC"
"edchaglm-1","ICA"
"edchclif-1","EC"
"edchemdp-1","PTS2"
"edchnhec-1","PTS1"
"edchpome-1","EC"
"edcialel-1","PTS2"
"edcihbpg-1","CNT"
"edcjhdbj-1","PTS1"
"edcjphjb-1","CNT"
"edckfldg-1","EC"
"edckilml-1","PTS1"
"edcknmbg-1","PTS2"
"edcldjok-1","PTS2"
"edclkcea-1","MACRO"
"edcoajen-1","PTS1"
"edcohpkj-1","PTS2"
"edcoihib-1","PTS2"
"edcpcfgc-1","PTS1"
"edcpdpmb-1","PTS2"
"edcphehf-1","PTS1"
"edcpokcp-1","PTS2"
"eddadmcf-1","PTS1"
"eddafjbk-1","PTS2"
"eddafllf-1","DCT1"
"eddalnfj-1","DCT2"
"eddbjana-1","DCT2"
"eddblnhd-1","PTS2"
"eddbmooh-1","PTS2"
"eddbnchh-1","PTS1"
"eddbobmf-1","DCT2"
"eddccboi-1","DCT2"
"eddcjkec-1","PTS1"
"eddcpepd-1","MACRO"
"edddhnmo-1","PTS1"
"edddndep-1","PTS1"
"edddplfa-1","EC"
"eddegfln-1","DCT2"
"eddejggg-1","DCT2"
"eddfnpgc-1","PTS2"
"eddgfeib-1","FIB"
"eddhnibb-1","EC"
"eddhpdng-1","PTS2"
"eddidpbm-1","PTS1"
"eddijhkk-1","ICB"
"eddikkpn-1","PTS1"
"eddincca-1","PTS2"
"eddjhanm-1","PTS1"
"eddkejfl-1","PTS1"
"eddkfghc-1","CNT"
"eddkianb-1","CNT"
"eddkkalm-1","PTS1"
"eddlbfkg-1","PTS1"
"eddlhfac-1","PTS2"
"eddlngnc-1","PTS2"
"eddlpcfa-1","MACRO"
"eddlphfl-1","EC"
"eddmbend-1","PTS2"
"eddmgeka-1","PTS1"
"eddmikde-1","PTS1"
"eddnhpia-1","PTS2"
"eddobaag-1","PTS1"
"eddobfem-1","PTS1"
"eddocdfj-1","PTS2"
"eddoffaf-1","MACRO"
"eddolkfb-1","PTS2"
"edeaaghn-1","PTS2"
"edeaajoi-1","EC"
"edeacnjo-1","PTS2"
"edeadaih-1","PTS2"
"edeageic-1","PTS2"
"edebhppl-1","PTS1"
"edebkebn-1","PTS1"
"edebpmjd-1","PTS1"
"edeccpig-1","EC"
"edecgael-1","PTS1"
"edechkcg-1","FIB"
"ededagjo-1","PTS2"
"ededapmn-1","EC"
"edeeefnf-1","EC"
"edeejdfp-1","PTS2"
"edefjbng-1","PTS1"
"edefjclk-1","MACRO"
"edefjogb-1","PTS2"
"edegbfcg-1","PTS2"
"edeggmih-1","PTS1"
"edegikoh-1","FIB"
"edehnnng-1","FIB"
"edehodfk-1","MACRO"
"edeibehi-1","PTS1"
"edeilpna-1","PTS1"
"edejecko-1","PTS1"
"edekdeei-1","PTS2"
"edekghjh-1","MACRO"
"edekidpm-1","PTS1"
"edekooko-1","PTS2"
"edeljbem-1","PODO"
"edembddp-1","PTS1"
"edembgfn-1","MES"
"edemcelj-1","PODO"
"edemgdcm-1","PODO"
"edendmpk-1","PODO"
"edengopn-1","MES"
"edenkhnj-1","PODO"
"edeopmjn-1","PODO"
"edeplhin-1","MES"
"edepnogj-1","PODO"
"edfagflm-1","EC"
"edfahkme-1","DTL"
"edfaigan-1","PTS1"
"edfcbdhk-1","PTS2"
"edfcbgni-1","MACRO"
"edfcejij-1","PTS2"
"edfcidjc-1","PTS1"
"edfcjhdl-1","PTS1"
"edfdecpk-1","MES"
"edfdfjae-1","MACRO"
"edfeabca-1","EC"
"edfefhkf-1","PTS1"
"edfekaam-1","PTS2"
"edfelfhm-1","PTS2"
"edffepff-1","PTS1"
"edffklpa-1","PTS2"
"edfgmfdc-1","PTS1"
"edfgnfah-1","PTS1"
"edfhemhg-1","PTS1"
"edficijf-1","PTS1"
"edfipfpc-1","EC"
"edflhajm-1","EC"
"edflncca-1","PTS2"
"edflpnla-1","EC"
"edfmkoek-1","PTS2"
"edfmnebf-1","PTS2"
"edfmoagp-1","PTS2"
"edfnailc-1","FIB"
"edfnngnf-1","PTS1"
"edfnpjio-1","PTS2"
"edfoekgh-1","MACRO"
"edfoflgl-1","PTS2"
"edfonfoe-1","FIB"
"edfpbcdc-1","PTS2"
"edfpddkd-1","PTS2"
"edfpmkei-1","PTS2"
"edgacedf-1","MACRO"
"edgajinp-1","EC"
"edgajpbh-1","PTS2"
"edgamjea-1","PTS2"
"edgbfkkf-1","EC"
"edgbhcpd-1","EC"
"edgbodbf-1","MACRO"
"edgcojca-1","EC"
"edgdgmko-1","PTS2"
"edgdihjg-1","PTS2"
"edgfdbnk-1","PTS2"
"edgfenpi-1","EC"
"edgfjfmj-1","PTS2"
"edggofgc-1","PTS2"
"edghbmcj-1","PTS2"
"edghdmmo-1","PTS2"
"edghpkol-1","PTS2"
"edgidhlk-1","PTS2"
"edgidkla-1","FIB"
"edgidlcf-1","EC"
"edgieikc-1","PTS2"
"edgiikmm-1","PTS2"
"edginjok-1","EC"
"edgjbcjm-1","EC"
"edgjbefn-1","FIB"
"edgjlnnb-1","PTS2"
"edgjpfpa-1","PTS1"
"edgkepjc-1","FIB"
"edgkjmeh-1","FIB"
"edgkkkhc-1","PTS2"
"edgkpboa-1","PTS2"
"edglpklp-1","PTS2"
"edgmgdac-1","FIB"
"edgmkffl-1","EC"
"edgmkpcb-1","PTS2"
"edgmpmbj-1","PTS2"
"edgnfnhh-1","PTS2"
"edgnhkmb-1","PTS2"
"edgohogg-1","PTS1"
"edgpbjkn-1","PTS2"
"edgpehkl-1","PTS2"
"edgplgpe-1","PTS1"
"edhabnim-1","PTS1"
"edhajamk-1","PTS1"
"edhbacgi-1","PTS1"
"edhbdfko-1","PTS1"
"edhbfgbk-1","PTS1"
"edhcamld-1","PTS2"
"edhcodpe-1","FIB"
"edhdbbge-1","EC"
"edhdepal-1","PTS1"
"edhehhjb-1","PTS1"
"edhelfmn-1","PTS1"
"edheodol-1","PTS2"
"edhfgmed-1","PTS2"
"edhghdol-1","EC"
"edhgmmoa-1","PTS2"
"edhgncmd-1","PTS2"
"edhgpdlf-1","PTS1"
"edhhjomk-1","PTS2"
"edhhpmaf-1","PTS2"
"edhiekon-1","EC"
"edhigjnp-1","PTS2"
"edhiodla-1","PTS2"
"edhjfbik-1","PTS2"
"edhjogpf-1","PTS2"
"edhkakmn-1","MACRO"
"edhkkkie-1","MACRO"
"edhknfgb-1","PTS2"
"edhlbipk-1","PTS2"
"edhlcfop-1","PTS2"
"edhmcnil-1","PTS2"
"edhmokcd-1","EC"
"edhneeeh-1","MACRO"
"edhnlcpe-1","MACRO"
"edhnmbmg-1","PTS1"
"edhnoagg-1","EC"
"edhobihd-1","PTS1"
"edhoknkm-1","PTS1"
"edholhjf-1","PTS1"
"edhoonkl-1","PTS1"
"edhpaoeh-1","PTS1"
"edhphfdi-1","PTS1"
"edhpmion-1","PTS2"
"ediaalkp-1","PTS2"
"ediabjjn-1","PTS1"
"edibbcmi-1","EC"
"edibffil-1","PTS2"
"edibimon-1","PTS1"
"edickhjd-1","PTS1"
"edicnbko-1","PTS1"
"ediddgje-1","MACRO"
"edidfoic-1","MACRO"
"edienldb-1","EC"
"edifiaph-1","EC"
"edigomgk-1","MACRO"
"edigpebf-1","PTS1"
"edihekdm-1","PTS1"
"edihieim-1","PTS1"
"ediiface-1","MACRO"
"ediijanj-1","PTS1"
"edijbfjo-1","PTS1"
"edikelcj-1","PTS1"
"edikglkf-1","PTS1"
"edikikcg-1","EC"
"ediknmji-1","PTS1"
"edikpekp-1","FIB"
"edilnoim-1","PTS1"
"edilpann-1","PTS1"
"edimbfob-1","PTS2"
"edimgkni-1","EC"
"edimnhek-1","PTS2"
"edinngaj-1","PTS2"
"ediofmde-1","PTS1"
"edioikgh-1","PTS1"
"ediopojn-1","FIB"
"edipeocp-1","PTS2"
"edipeoii-1","PTS1"
"edjbcmcn-1","PTS1"
"edjbpmmb-1","PTS1"
"edjcecdj-1","EC"
"edjcelpd-1","FIB"
"edjcpdap-1","PTS1"
"edjeflne-1","PTS2"
"edjemhnc-1","PTS1"
"edjennkn-1","FIB"
"edjeoefn-1","PTS1"
"edjfgnoa-1","CNT"
"edjfjchd-1","ICA"
"edjflacp-1","PTS1"
"edjgmijp-1","PTS1"
"edjhniha-1","PTS1"
"edjiahdh-1","PTS2"
"edjielhm-1","PTS1"
"edjiingh-1","PTS2"
"edjiipcg-1","PTS2"
"edjjaaif-1","PTS1"
"edjjllip-1","EC"
"edjjpdce-1","FIB"
"edjkackb-1","PTS1"
"edjkgcnb-1","PTS1"
"edjkkbbn-1","PTS1"
"edjlbbhn-1","PTS1"
"edjloddl-1","PTS1"
"edjmabfi-1","PTS1"
"edjmjdpn-1","PTS1"
"edjncljk-1","PTS1"
"edjnfopc-1","PTS1"
"edjnohjo-1","PTS2"
"edjnomnh-1","PTS2"
"edjodjgj-1","PTS2"
"edjoihfe-1","PTS1"
"edjokecb-1","PTS1"
"edjongad-1","PTS1"
"edjpkdno-1","EC"
"edjpnpfa-1","PTS1"
"edjppmcf-1","PTS1"
"edkbepbl-1","PTS1"
"edkbldli-1","ICB"
"edkbligk-1","EC"
"edkbndoo-1","PTS1"
"edkcdbfd-1","PTS1"
"edkcoill-1","PTS1"
"edkdkdgd-1","PTS1"
"edkdlgim-1","PTS1"
"edkeebbi-1","PTS1"
"edkegmmm-1","PTS2"
"edkekefh-1","PTS2"
"edkekhbn-1","DCT1"
"edkemfmg-1","PTS1"
"edkfgolc-1","PTS1"
"edkfholk-1","PTS1"
"edkfjgok-1","PTS2"
"edkfmbjp-1","EC"
"edkfmiid-1","PTS1"
"edkgfjjc-1","PTS1"
"edkghgfl-1","PTS2"
"edkgibod-1","PTS1"
"edkgidbl-1","PTS1"
"edkgilgh-1","PTS1"
"edkgjjbl-1","PTS1"
"edkhigaa-1","PTS1"
"edkhmhbj-1","CNT"
"edkjgofk-1","ICB"
"edkjhbel-1","CNT"
"edkjlnbb-1","ICB"
"edkkdcid-1","CNT"
"edkknije-1","EC"
"edklkigk-1","PTS1"
"edklnhlf-1","ICA"
"edkmenga-1","CNT"
"edkmhlda-1","EC"
"edknckcm-1","PTS1"
"edknmldc-1","PTS2"
"edknoceg-1","PTS2"
"edkoaobn-1","PTS1"
"edkofgpk-1","PTS1"
"edkogkjj-1","PTS1"
"edkokfmo-1","EC"
"edkphpkh-1","ICB"
"edkpliai-1","EC"
"edkpljbn-1","ICB"
"edkpoame-1","FIB"
"edkpogjj-1","EC"
"edkpppfc-1","PTS1"
"edlbecak-1","PTS2"
"edlbjffg-1","PTS1"
"edlbldnh-1","MACRO"
"edlbpifb-1","PTS1"
"edldakma-1","PTS2"
"edldidgd-1","PTS2"
"edldmggl-1","EC"
"edlehfem-1","PTS2"
"edleofca-1","PTS2"
"edlfgggp-1","PTS2"
"edlfkdpm-1","EC"
"edlhhjcj-1","EC"
"edlhhodi-1","PTS2"
"edlhkgeb-1","PTS2"
"edlhpgap-1","EC"
"edlicmmp-1","PTS1"
"edlilhon-1","PTS1"
"edlinmpc-1","MACRO"
"edljdfob-1","PTS1"
"edljgogj-1","ICB"
"edljjmbo-1","PTS2"
"edljkika-1","CNT"
"edlkdeco-1","PTS1"
"edlkepaj-1","PTS1"
"edlkihgc-1","PTS2"
"edlknihi-1","PTS1"
"edllcaob-1","PTS1"
"edllfagg-1","PTS2"
"edllpoim-1","PTS1"
"edlmgobc-1","FIB"
"edlmjbgb-1","PTS2"
"edlmjbhj-1","PTS1"
"edlnhaan-1","EC"
"edlnoegd-1","MACRO"
"edlojkka-1","EC"
"edlphfoh-1","PTS2"
"edmaaace-1","PTS2"
"edmahllg-1","PTS2"
"edmbfhch-1","PTS2"
"edmblajd-1","MACRO"
"edmboenh-1","PTS1"
"edmcgbep-1","PTS2"
"edmchkhg-1","PTS2"
"edmdbaka-1","PTS2"
"edmdflme-1","PTS2"
"edmdomjo-1","PTS2"
"edmdpdcp-1","PTS2"
"edmefbng-1","PTS2"
"edmeinph-1","PTS1"
"edmemlfg-1","PTS2"
"edmeooba-1","EC"
"edmepmgo-1","PTS2"
"edmgdmak-1","EC"
"edmhcjcp-1","PTS2"
"edmicemg-1","LYMPHO"
"edmicgel-1","EC"
"edmijlid-1","EC"
"edminmaj-1","EC"
"edmjaghd-1","EC"
"edmkjfic-1","EC"
"edmkndcm-1","FIB"
"edmknlmg-1","PTS2"
"edmlfhjk-1","PTS1"
"edmlncaj-1","PTS1"
"edmmedmg-1","PTS2"
"edmmmbai-1","PTS2"
"edmmpplg-1","EC"
"edmncngj-1","PTS2"
"edmnenki-1","FIB"
"edmnhenc-1","PTS2"
"edmnhjbn-1","PTS2"
"edmnlhhi-1","EC"
"edmnpooc-1","PTS2"
"edmplbkd-1","PTS2"
"ednbhlah-1","MACRO"
"ednbpeib-1","MACRO"
"edncpocn-1","PTS2"
"edndciil-1","MACRO"
"edndfclc-1","PTS2"
"edndmnoj-1","PTS2"
"edneagkl-1","PTS2"
"ednfchfe-1","PTS1"
"ednfgkkh-1","PTS2"
"ednfglhf-1","EC"
"ednfmahh-1","PTS2"
"edngdodd-1","PTS2"
"ednggilf-1","PTS1"
"edngopjn-1","PTS2"
"edngopon-1","PTS2"
"ednhcoll-1","PTS2"
"ednhfmho-1","PTS2"
"ednhgbde-1","DCT1"
"edniimbj-1","PTS2"
"ednilnej-1","PTS2"
"ednindoe-1","PTS2"
"ednjmmgl-1","EC"
"ednkkfbm-1","EC"
"ednlejio-1","PTS2"
"ednlmcid-1","EC"
"ednmipoi-1","PTS2"
"ednnjbhp-1","EC"
"ednnncib-1","PTS2"
"ednobede-1","PTS2"
"ednpcfgj-1","PTS2"
"ednpgojd-1","PTS2"
"ednpifbi-1","EC"
"edoahekb-1","PTS2"
"edoakedj-1","EC"
"edobgcha-1","PTS2"
"edocfgoh-1","PTS2"
"edocfhfd-1","PTS2"
"edodblmh-1","PTS2"
"edodlhjj-1","EC"
"edoecoeo-1","EC"
"edofemam-1","EC"
"edofjanp-1","PTS2"
"edoflpep-1","FIB"
"edogdpcl-1","PTS2"
"edohfnmb-1","PTS2"
"edohpmfj-1","PTS1"
"edojbolb-1","PTS1"
"edojkifh-1","PTS1"
"edojpnbf-1","PTS1"
"edokcaak-1","EC"
"edolandl-1","PTS1"
